"Time","docker-db-1","docker-persistence-1","docker-image-1","docker-recommender-1","docker-registry-1","docker-auth-1","docker-webui-1"
2025-04-23 20:36:44,703 kB/s,5.39 MB/s,2.35 MB/s,163 B/s,2.20 kB/s,1.34 MB/s,118 MB/s
2025-04-23 20:36:46,727 kB/s,5.59 MB/s,2.40 MB/s,291 B/s,2.32 kB/s,1.33 MB/s,120 MB/s
2025-04-23 20:36:48,737 kB/s,5.66 MB/s,2.41 MB/s,431 B/s,1.30 kB/s,1.33 MB/s,125 MB/s
2025-04-23 20:36:50,727 kB/s,5.62 MB/s,2.42 MB/s,118 B/s,1.29 kB/s,1.33 MB/s,125 MB/s
2025-04-23 20:36:52,746 kB/s,5.68 MB/s,2.49 MB/s,304 B/s,2.58 kB/s,1.35 MB/s,125 MB/s
2025-04-23 20:36:54,718 kB/s,5.52 MB/s,2.40 MB/s,129 B/s,1.90 kB/s,1.34 MB/s,123 MB/s
2025-04-23 20:36:56,730 kB/s,5.54 MB/s,2.34 MB/s,449 B/s,2.31 kB/s,1.30 MB/s,122 MB/s
2025-04-23 20:36:58,729 kB/s,5.62 MB/s,2.44 MB/s,421 B/s,2.07 kB/s,1.37 MB/s,124 MB/s
2025-04-23 20:37:00,714 kB/s,5.41 MB/s,2.39 MB/s,407 B/s,1.81 kB/s,1.31 MB/s,123 MB/s
2025-04-23 20:37:02,738 kB/s,5.62 MB/s,2.42 MB/s,0 B/s,1.86 kB/s,1.32 MB/s,124 MB/s
2025-04-23 20:37:04,711 kB/s,5.42 MB/s,2.37 MB/s,170 B/s,1.77 kB/s,1.34 MB/s,120 MB/s
2025-04-23 20:37:06,718 kB/s,5.48 MB/s,2.36 MB/s,293 B/s,2.05 kB/s,1.34 MB/s,122 MB/s
2025-04-23 20:37:08,725 kB/s,5.56 MB/s,2.38 MB/s,170 B/s,2.25 kB/s,1.31 MB/s,122 MB/s
2025-04-23 20:37:10,722 kB/s,5.54 MB/s,2.39 MB/s,280 B/s,1.33 kB/s,1.31 MB/s,120 MB/s
2025-04-23 20:37:12,707 kB/s,5.35 MB/s,2.28 MB/s,467 B/s,1.98 kB/s,1.34 MB/s,120 MB/s
2025-04-23 20:37:14,709 kB/s,5.60 MB/s,2.44 MB/s,111 B/s,2.02 kB/s,1.34 MB/s,119 MB/s
2025-04-23 20:37:16,713 kB/s,5.47 MB/s,2.33 MB/s,465 B/s,2.36 kB/s,1.31 MB/s,122 MB/s
2025-04-23 20:37:18,706 kB/s,5.47 MB/s,2.40 MB/s,204 B/s,1.77 kB/s,1.33 MB/s,119 MB/s
2025-04-23 20:37:20,720 kB/s,5.49 MB/s,2.44 MB/s,497 B/s,2.25 kB/s,1.24 MB/s,120 MB/s
2025-04-23 20:37:22,709 kB/s,5.46 MB/s,2.35 MB/s,622 B/s,1.46 kB/s,1.29 MB/s,121 MB/s
2025-04-23 20:37:24,709 kB/s,5.35 MB/s,2.37 MB/s,128 B/s,1.95 kB/s,1.30 MB/s,119 MB/s
2025-04-23 20:37:26,719 kB/s,5.46 MB/s,2.35 MB/s,301 B/s,2.11 kB/s,1.32 MB/s,120 MB/s
2025-04-23 20:37:28,716 kB/s,5.58 MB/s,2.38 MB/s,463 B/s,1.70 kB/s,1.33 MB/s,124 MB/s
2025-04-23 20:37:30,721 kB/s,5.57 MB/s,2.46 MB/s,363 B/s,2.17 kB/s,1.33 MB/s,122 MB/s
2025-04-23 20:37:32,727 kB/s,5.43 MB/s,2.37 MB/s,226 B/s,2.01 kB/s,1.30 MB/s,121 MB/s
