"Time","docker-db-1","docker-persistence-1","docker-image-1","docker-recommender-1","docker-registry-1","docker-auth-1","docker-webui-1"
2025-04-23 20:36:52,3.53 MB/s,6.12 MB/s,119 MB/s,415 B/s,1.71 kB/s,491 kB/s,148 MB/s
2025-04-23 20:36:54,3.39 MB/s,5.95 MB/s,114 MB/s,257 B/s,1.21 kB/s,484 kB/s,146 MB/s
2025-04-23 20:36:56,3.45 MB/s,5.97 MB/s,112 MB/s,612 B/s,1.59 kB/s,470 kB/s,146 MB/s
2025-04-23 20:36:58,3.45 MB/s,6.05 MB/s,117 MB/s,574 B/s,1.42 kB/s,497 kB/s,148 MB/s
2025-04-23 20:37:00,3.38 MB/s,5.84 MB/s,114 MB/s,629 B/s,1.11 kB/s,476 kB/s,146 MB/s
2025-04-23 20:37:02,3.49 MB/s,6.05 MB/s,115 MB/s,0 B/s,1.21 kB/s,478 kB/s,148 MB/s
2025-04-23 20:37:04,3.36 MB/s,5.84 MB/s,114 MB/s,339 B/s,1.25 kB/s,485 kB/s,142 MB/s
2025-04-23 20:37:06,3.40 MB/s,5.90 MB/s,114 MB/s,399 B/s,1.38 kB/s,485 kB/s,145 MB/s
2025-04-23 20:37:08,3.43 MB/s,6.00 MB/s,113 MB/s,339 B/s,1.54 kB/s,476 kB/s,144 MB/s
2025-04-23 20:37:10,3.42 MB/s,5.96 MB/s,115 MB/s,382 B/s,732 B/s,474 kB/s,142 MB/s
2025-04-23 20:37:12,3.34 MB/s,5.76 MB/s,110 MB/s,679 B/s,1.21 kB/s,486 kB/s,143 MB/s
2025-04-23 20:37:14,3.35 MB/s,6.03 MB/s,116 MB/s,257 B/s,1.28 kB/s,488 kB/s,141 MB/s
2025-04-23 20:37:16,3.37 MB/s,5.90 MB/s,113 MB/s,634 B/s,1.77 kB/s,474 kB/s,145 MB/s
2025-04-23 20:37:18,3.34 MB/s,5.89 MB/s,115 MB/s,278 B/s,1.09 kB/s,482 kB/s,141 MB/s
2025-04-23 20:37:20,3.41 MB/s,5.93 MB/s,114 MB/s,768 B/s,1.66 kB/s,449 kB/s,143 MB/s
2025-04-23 20:37:22,3.35 MB/s,5.89 MB/s,112 MB/s,904 B/s,800 B/s,468 kB/s,143 MB/s
2025-04-23 20:37:24,3.35 MB/s,5.77 MB/s,113 MB/s,294 B/s,1.33 kB/s,472 kB/s,142 MB/s
2025-04-23 20:37:26,3.41 MB/s,5.89 MB/s,112 MB/s,410 B/s,1.37 kB/s,478 kB/s,142 MB/s
2025-04-23 20:37:28,3.39 MB/s,6.01 MB/s,115 MB/s,674 B/s,1.20 kB/s,480 kB/s,148 MB/s
