Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Home,200,44380,24908,60147,11437.74,100.000%,3.27263,9.92,0.34,3102.8
List Products,200,0,0,0,0.00,100.000%,5.57041,6.67,0.00,1226.0
Look at Product,200,0,0,0,0.00,100.000%,5.57057,6.60,0.00,1214.0
Login,200,26245,20000,46680,5911.43,100.000%,2.73583,8.07,0.50,3019.5
Add Product to Cart,200,24684,20000,40639,7831.71,100.000%,2.49063,11.38,0.40,4677.7
Add n Products to Cart,2003,21153,789,44159,6599.89,100.000%,8.26129,32.19,0.95,3990.0
TOTAL,3003,20457,0,60147,11907.34,100.000%,9.76052,33.77,1.04,3543.1
