"Time","docker-db-1","docker-persistence-1","docker-image-1","docker-recommender-1","docker-registry-1","docker-auth-1","docker-webui-1"
2025-04-23 20:28:10,643 kB/s,1.14 MB/s,21.4 MB/s,419 B/s,1.05 kB/s,86.4 kB/s,27.3 MB/s
2025-04-23 20:28:12,703 kB/s,1.24 MB/s,21.4 MB/s,356 B/s,1.24 kB/s,102 kB/s,29.8 MB/s
2025-04-23 20:28:14,693 kB/s,1.20 MB/s,22.3 MB/s,518 B/s,1.68 kB/s,85.7 kB/s,27.3 MB/s
2025-04-23 20:28:16,653 kB/s,1.10 MB/s,21.6 MB/s,403 B/s,1.44 kB/s,85.8 kB/s,26.7 MB/s
2025-04-23 20:28:18,654 kB/s,1.17 MB/s,22.3 MB/s,642 B/s,1.88 kB/s,98.8 kB/s,28.6 MB/s
2025-04-23 20:28:20,705 kB/s,1.22 MB/s,23.5 MB/s,419 B/s,990 B/s,97.6 kB/s,29.8 MB/s
2025-04-23 20:28:22,652 kB/s,1.14 MB/s,21.1 MB/s,333 B/s,1.31 kB/s,91.3 kB/s,29.5 MB/s
2025-04-23 20:28:24,639 kB/s,1.14 MB/s,21.0 MB/s,438 B/s,1.14 kB/s,87.1 kB/s,27.8 MB/s
2025-04-23 20:28:26,613 kB/s,1.23 MB/s,22.8 MB/s,676 B/s,1.63 kB/s,97.4 kB/s,29.0 MB/s
2025-04-23 20:28:28,733 kB/s,1.18 MB/s,22.7 MB/s,449 B/s,1.60 kB/s,87.9 kB/s,27.1 MB/s
2025-04-23 20:28:30,690 kB/s,1.22 MB/s,22.5 MB/s,323 B/s,1.06 kB/s,99.7 kB/s,30.3 MB/s
2025-04-23 20:28:32,654 kB/s,1.16 MB/s,22.1 MB/s,575 B/s,1.36 kB/s,83.0 kB/s,26.4 MB/s
2025-04-23 20:28:34,679 kB/s,1.20 MB/s,22.4 MB/s,378 B/s,1.79 kB/s,104 kB/s,30.5 MB/s
2025-04-23 20:28:36,722 kB/s,1.22 MB/s,24.2 MB/s,304 B/s,971 B/s,95.9 kB/s,28.6 MB/s
2025-04-23 20:28:38,656 kB/s,1.14 MB/s,21.8 MB/s,543 B/s,1.23 kB/s,102 kB/s,28.2 MB/s
2025-04-23 20:28:40,694 kB/s,1.20 MB/s,21.9 MB/s,477 B/s,1.29 kB/s,95.4 kB/s,28.7 MB/s
2025-04-23 20:28:42,675 kB/s,1.23 MB/s,21.5 MB/s,334 B/s,1.27 kB/s,93.5 kB/s,30.3 MB/s
2025-04-23 20:28:44,645 kB/s,1.11 MB/s,21.5 MB/s,376 B/s,1.20 kB/s,88.5 kB/s,26.0 MB/s
2025-04-23 20:28:46,660 kB/s,1.21 MB/s,23.9 MB/s,297 B/s,1.55 kB/s,109 kB/s,30.9 MB/s
2025-04-23 20:28:48,693 kB/s,1.21 MB/s,22.3 MB/s,410 B/s,813 B/s,97.2 kB/s,27.4 MB/s
2025-04-23 20:28:50,688 kB/s,1.22 MB/s,24.5 MB/s,551 B/s,934 B/s,98.0 kB/s,30.6 MB/s
2025-04-23 20:28:52,669 kB/s,1.16 MB/s,22.0 MB/s,810 B/s,1.35 kB/s,93.6 kB/s,28.8 MB/s
2025-04-23 20:28:54,667 kB/s,1.13 MB/s,21.9 MB/s,328 B/s,1.01 kB/s,94.1 kB/s,27.7 MB/s
2025-04-23 20:28:56,658 kB/s,1.17 MB/s,22.4 MB/s,434 B/s,2.24 kB/s,97.3 kB/s,28.8 MB/s
2025-04-23 20:28:58,692 kB/s,1.23 MB/s,24.1 MB/s,56.9 B/s,1.10 kB/s,105 kB/s,29.3 MB/s
2025-04-23 20:29:00,720 kB/s,1.22 MB/s,24.2 MB/s,409 B/s,1.40 kB/s,95.9 kB/s,31.5 MB/s
2025-04-23 20:29:02,662 kB/s,1.22 MB/s,23.0 MB/s,519 B/s,1.17 kB/s,96.5 kB/s,29.1 MB/s
2025-04-23 20:29:04,657 kB/s,1.11 MB/s,21.6 MB/s,324 B/s,1.09 kB/s,93.8 kB/s,26.5 MB/s
2025-04-23 20:29:06,655 kB/s,1.12 MB/s,21.8 MB/s,380 B/s,1.18 kB/s,93.3 kB/s,30.2 MB/s
2025-04-23 20:29:08,739 kB/s,1.21 MB/s,22.2 MB/s,0 B/s,1.19 kB/s,94.5 kB/s,28.9 MB/s
2025-04-23 20:29:10,704 kB/s,1.23 MB/s,23.8 MB/s,386 B/s,927 B/s,102 kB/s,28.6 MB/s
2025-04-23 20:29:12,656 kB/s,1.15 MB/s,22.6 MB/s,1.14 kB/s,1.51 kB/s,95.5 kB/s,28.7 MB/s
2025-04-23 20:29:14,723 kB/s,1.23 MB/s,20.1 MB/s,272 B/s,1.80 kB/s,89.8 kB/s,30.1 MB/s
2025-04-23 20:29:16,678 kB/s,1.20 MB/s,22.3 MB/s,433 B/s,1.12 kB/s,93.8 kB/s,28.9 MB/s
2025-04-23 20:29:18,711 kB/s,1.24 MB/s,22.9 MB/s,551 B/s,1.16 kB/s,103 kB/s,29.7 MB/s
2025-04-23 20:29:20,671 kB/s,1.17 MB/s,22.4 MB/s,286 B/s,1.72 kB/s,94.3 kB/s,27.8 MB/s
2025-04-23 20:29:22,676 kB/s,1.18 MB/s,22.8 MB/s,308 B/s,883 B/s,99.0 kB/s,28.2 MB/s
2025-04-23 20:29:24,702 kB/s,1.21 MB/s,23.2 MB/s,450 B/s,871 B/s,99.5 kB/s,30.0 MB/s
2025-04-23 20:29:26,682 kB/s,1.23 MB/s,22.9 MB/s,587 B/s,1.48 kB/s,93.4 kB/s,28.4 MB/s
2025-04-23 20:29:28,664 kB/s,1.14 MB/s,21.3 MB/s,515 B/s,966 B/s,88.5 kB/s,27.0 MB/s
2025-04-23 20:29:30,635 kB/s,1.14 MB/s,21.2 MB/s,763 B/s,1.53 kB/s,98.9 kB/s,26.7 MB/s
2025-04-23 20:29:32,640 kB/s,1.11 MB/s,21.8 MB/s,283 B/s,1.03 kB/s,90.6 kB/s,27.6 MB/s
2025-04-23 20:29:34,678 kB/s,1.16 MB/s,22.0 MB/s,274 B/s,1.31 kB/s,98.9 kB/s,28.7 MB/s
2025-04-23 20:29:36,586 kB/s,1.07 MB/s,20.0 MB/s,458 B/s,1.40 kB/s,79.9 kB/s,25.2 MB/s
2025-04-23 20:29:38,652 kB/s,1.14 MB/s,22.3 MB/s,622 B/s,1.14 kB/s,86.8 kB/s,28.4 MB/s
2025-04-23 20:29:40,708 kB/s,1.25 MB/s,22.4 MB/s,451 B/s,942 B/s,103 kB/s,30.5 MB/s
2025-04-23 20:29:42,702 kB/s,1.24 MB/s,22.3 MB/s,374 B/s,1.01 kB/s,94.8 kB/s,28.5 MB/s
2025-04-23 20:29:44,671 kB/s,1.14 MB/s,23.0 MB/s,422 B/s,1.40 kB/s,92.1 kB/s,27.7 MB/s
2025-04-23 20:29:46,681 kB/s,1.15 MB/s,22.9 MB/s,384 B/s,1.40 kB/s,96.4 kB/s,30.2 MB/s
2025-04-23 20:29:48,668 kB/s,1.20 MB/s,22.4 MB/s,464 B/s,1.74 kB/s,96.2 kB/s,29.3 MB/s
2025-04-23 20:29:50,686 kB/s,1.18 MB/s,22.3 MB/s,250 B/s,1.08 kB/s,93.6 kB/s,28.0 MB/s
2025-04-23 20:29:52,673 kB/s,1.16 MB/s,23.4 MB/s,606 B/s,1.51 kB/s,86.4 kB/s,29.7 MB/s
2025-04-23 20:29:54,683 kB/s,1.18 MB/s,22.5 MB/s,233 B/s,1.15 kB/s,99.0 kB/s,27.9 MB/s
2025-04-23 20:29:56,655 kB/s,1.18 MB/s,22.7 MB/s,668 B/s,1.24 kB/s,90.8 kB/s,28.6 MB/s
2025-04-23 20:29:58,692 kB/s,1.16 MB/s,21.3 MB/s,397 B/s,1.17 kB/s,94.7 kB/s,27.4 MB/s
2025-04-23 20:30:00,649 kB/s,1.11 MB/s,20.6 MB/s,568 B/s,1.60 kB/s,92.5 kB/s,27.2 MB/s
2025-04-23 20:30:02,687 kB/s,1.13 MB/s,23.4 MB/s,602 B/s,815 B/s,95.4 kB/s,29.8 MB/s
2025-04-23 20:30:04,659 kB/s,1.22 MB/s,21.7 MB/s,0 B/s,1.19 kB/s,92.1 kB/s,27.8 MB/s
2025-04-23 20:30:06,660 kB/s,1.13 MB/s,22.3 MB/s,716 B/s,1.26 kB/s,92.6 kB/s,30.0 MB/s
2025-04-23 20:30:08,714 kB/s,1.22 MB/s,22.7 MB/s,551 B/s,1.35 kB/s,96.8 kB/s,27.9 MB/s
2025-04-23 20:30:10,671 kB/s,1.19 MB/s,22.9 MB/s,689 B/s,1.41 kB/s,98.3 kB/s,28.7 MB/s
2025-04-23 20:30:12,679 kB/s,1.12 MB/s,22.3 MB/s,228 B/s,1.01 kB/s,89.1 kB/s,27.1 MB/s
2025-04-23 20:30:14,718 kB/s,1.16 MB/s,22.8 MB/s,428 B/s,710 B/s,92.9 kB/s,28.2 MB/s
2025-04-23 20:30:16,676 kB/s,1.23 MB/s,23.1 MB/s,320 B/s,1.70 kB/s,94.7 kB/s,29.5 MB/s
2025-04-23 20:30:18,663 kB/s,1.13 MB/s,21.9 MB/s,705 B/s,1.48 kB/s,87.5 kB/s,27.8 MB/s
2025-04-23 20:30:20,722 kB/s,1.28 MB/s,24.4 MB/s,453 B/s,1.31 kB/s,102 kB/s,30.5 MB/s
2025-04-23 20:30:22,638 kB/s,1.13 MB/s,22.5 MB/s,284 B/s,1.27 kB/s,98.0 kB/s,27.7 MB/s
2025-04-23 20:30:24,678 kB/s,1.19 MB/s,22.7 MB/s,704 B/s,1.21 kB/s,93.7 kB/s,28.2 MB/s
2025-04-23 20:30:26,678 kB/s,1.16 MB/s,20.9 MB/s,581 B/s,1.67 kB/s,91.2 kB/s,29.2 MB/s
2025-04-23 20:30:28,685 kB/s,1.22 MB/s,23.5 MB/s,412 B/s,1.62 kB/s,102 kB/s,28.4 MB/s
2025-04-23 20:30:30,677 kB/s,1.19 MB/s,22.0 MB/s,575 B/s,974 B/s,94.8 kB/s,27.9 MB/s
2025-04-23 20:30:32,726 kB/s,1.24 MB/s,24.5 MB/s,648 B/s,946 B/s,97.8 kB/s,30.3 MB/s
2025-04-23 20:30:34,678 kB/s,1.17 MB/s,22.9 MB/s,267 B/s,1.78 kB/s,98.9 kB/s,28.5 MB/s
2025-04-23 20:30:36,719 kB/s,1.22 MB/s,23.7 MB/s,316 B/s,1.65 kB/s,104 kB/s,30.8 MB/s
2025-04-23 20:30:38,668 kB/s,1.16 MB/s,22.7 MB/s,375 B/s,2.02 kB/s,96.4 kB/s,29.3 MB/s
2025-04-23 20:30:40,690 kB/s,1.24 MB/s,22.9 MB/s,378 B/s,1.90 kB/s,96.0 kB/s,28.6 MB/s
2025-04-23 20:30:42,710 kB/s,1.20 MB/s,23.4 MB/s,318 B/s,680 B/s,97.8 kB/s,28.8 MB/s
2025-04-23 20:30:44,607 kB/s,1.15 MB/s,22.1 MB/s,651 B/s,1.54 kB/s,102 kB/s,28.7 MB/s
2025-04-23 20:30:46,689 kB/s,1.07 MB/s,22.5 MB/s,0 B/s,1.50 kB/s,90.0 kB/s,28.3 MB/s
2025-04-23 20:30:48,667 kB/s,1.18 MB/s,22.1 MB/s,643 B/s,854 B/s,98.3 kB/s,27.7 MB/s
2025-04-23 20:30:50,711 kB/s,1.26 MB/s,22.9 MB/s,309 B/s,1.52 kB/s,94.2 kB/s,28.5 MB/s
2025-04-23 20:30:52,0 B/s,417 B/s,21.2 MB/s,399 B/s,792 B/s,283 B/s,12.8 MB/s
2025-04-23 20:30:54,0 B/s,0 B/s,237 B/s,359 B/s,1.75 kB/s,266 B/s,264 B/s
2025-04-23 20:30:56,0 B/s,0 B/s,217 B/s,398 B/s,1.38 kB/s,339 B/s,1.19 kB/s
2025-04-23 20:30:58,0 B/s,216 B/s,411 B/s,574 B/s,1.14 kB/s,348 B/s,1.13 kB/s
2025-04-23 20:31:00,0 B/s,0 B/s,308 B/s,228 B/s,1.36 kB/s,181 B/s,297 B/s
2025-04-23 20:31:02,0 B/s,237 B/s,595 B/s,584 B/s,1.40 kB/s,455 B/s,274 B/s
2025-04-23 20:31:04,0 B/s,0 B/s,0 B/s,434 B/s,1.32 kB/s,292 B/s,916 B/s
2025-04-23 20:31:06,0 B/s,0 B/s,254 B/s,0 B/s,1.26 kB/s,373 B/s,663 B/s
2025-04-23 20:31:08,0 B/s,246 B/s,318 B/s,591 B/s,1.55 kB/s,205 B/s,984 B/s
2025-04-23 20:31:10,0 B/s,244 B/s,280 B/s,295 B/s,792 B/s,0 B/s,310 B/s
2025-04-23 20:31:12,0 B/s,873 B/s,995 B/s,724 B/s,1.20 kB/s,753 B/s,297 B/s
2025-04-23 20:31:14,0 B/s,252 B/s,202 B/s,217 B/s,1.31 kB/s,660 B/s,883 B/s
2025-04-23 20:31:16,0 B/s,0 B/s,0 B/s,583 B/s,1.77 kB/s,475 B/s,0 B/s
2025-04-23 20:31:18,0 B/s,0 B/s,441 B/s,379 B/s,1.05 kB/s,303 B/s,1.19 kB/s
2025-04-23 20:31:20,0 B/s,351 B/s,241 B/s,656 B/s,1.22 kB/s,253 B/s,248 B/s
2025-04-23 20:31:22,0 B/s,0 B/s,328 B/s,884 B/s,1.45 kB/s,225 B/s,330 B/s
2025-04-23 20:31:24,0 B/s,0 B/s,311 B/s,0 B/s,1.32 kB/s,300 B/s,372 B/s
2025-04-23 20:31:26,0 B/s,0 B/s,309 B/s,0 B/s,1.55 kB/s,386 B/s,834 B/s
2025-04-23 20:31:28,0 B/s,224 B/s,325 B/s,715 B/s,1.48 kB/s,236 B/s,335 B/s
2025-04-23 20:31:30,0 B/s,248 B/s,283 B/s,261 B/s,903 B/s,296 B/s,1.08 kB/s
2025-04-23 20:31:32,0 B/s,357 B/s,254 B/s,428 B/s,1.18 kB/s,503 B/s,282 B/s
2025-04-23 20:31:34,0 B/s,261 B/s,211 B/s,275 B/s,1.60 kB/s,226 B/s,815 B/s
