"Time","docker-db-1","docker-persistence-1","docker-image-1","docker-recommender-1","docker-registry-1","docker-auth-1","docker-webui-1"
2025-04-23 20:26:44,0.498%,13.8%,9.98%,1.16%,0.275%,4.26%,25.2%
2025-04-23 20:26:45,0.509%,14.0%,10.3%,1.17%,0.276%,4.33%,25.9%
2025-04-23 20:26:46,0.521%,14.3%,10.2%,1.17%,0.276%,4.42%,26.5%
2025-04-23 20:26:47,0.529%,14.4%,10.6%,1.17%,0.275%,4.42%,26.7%
2025-04-23 20:26:48,0.529%,14.5%,10.8%,1.17%,0.277%,4.48%,27.1%
2025-04-23 20:26:49,0.544%,14.9%,10.8%,1.17%,0.277%,4.48%,27.8%
2025-04-23 20:26:50,0.542%,14.9%,11.1%,1.18%,0.277%,4.58%,27.8%
2025-04-23 20:26:51,0.555%,15.3%,11.3%,1.17%,0.276%,4.70%,28.3%
2025-04-23 20:26:52,0.570%,15.3%,11.4%,1.18%,0.276%,4.72%,29.1%
2025-04-23 20:26:53,0.570%,15.7%,11.6%,1.18%,0.276%,4.80%,29.1%
2025-04-23 20:26:54,0.585%,16.0%,11.6%,1.18%,0.277%,4.88%,29.9%
2025-04-23 20:26:55,0.595%,16.2%,11.8%,1.18%,0.277%,4.89%,30.0%
2025-04-23 20:26:56,0.606%,16.3%,12.1%,1.18%,0.277%,4.98%,30.5%
2025-04-23 20:26:57,0.608%,16.6%,12.1%,1.18%,0.277%,5.02%,31.1%
2025-04-23 20:26:58,0.618%,17.0%,12.4%,1.18%,0.277%,5.03%,31.7%
2025-04-23 20:26:59,0.618%,17.2%,12.6%,1.18%,0.277%,5.13%,31.8%
2025-04-23 20:27:00,0.633%,17.5%,12.7%,1.18%,0.278%,5.22%,32.7%
2025-04-23 20:27:01,0.642%,17.6%,12.9%,1.18%,0.278%,5.24%,32.7%
2025-04-23 20:27:02,0.642%,17.9%,13.0%,1.18%,0.278%,5.35%,33.5%
2025-04-23 20:27:03,0.658%,18.3%,13.3%,1.18%,0.278%,5.38%,33.9%
2025-04-23 20:27:04,0.671%,18.3%,13.3%,1.18%,0.278%,5.45%,34.0%
2025-04-23 20:27:05,0.674%,18.7%,13.6%,1.18%,0.279%,5.48%,34.7%
2025-04-23 20:27:06,0.685%,18.7%,13.8%,1.18%,0.278%,5.55%,34.7%
2025-04-23 20:27:07,0.698%,19.2%,13.8%,1.19%,0.278%,5.62%,35.5%
2025-04-23 20:27:08,0.702%,19.2%,14.1%,1.26%,0.279%,5.65%,36.2%
2025-04-23 20:27:09,0.714%,19.5%,14.2%,1.26%,0.280%,5.69%,36.4%
2025-04-23 20:27:10,0.714%,19.5%,14.3%,1.26%,0.280%,5.70%,36.5%
2025-04-23 20:27:11,0.725%,19.9%,14.5%,1.26%,0.281%,5.77%,37.1%
2025-04-23 20:27:12,0.734%,20.1%,14.5%,1.26%,0.281%,5.84%,37.1%
2025-04-23 20:27:13,0.739%,20.2%,14.7%,1.26%,0.281%,5.82%,37.7%
2025-04-23 20:27:14,0.743%,20.4%,14.9%,1.17%,0.281%,5.92%,37.8%
2025-04-23 20:27:15,0.750%,20.6%,15.0%,1.17%,0.281%,5.98%,38.2%
2025-04-23 20:27:16,0.760%,20.8%,15.1%,1.17%,0.281%,6.02%,38.2%
2025-04-23 20:27:17,0.772%,20.9%,15.3%,1.18%,0.280%,6.04%,39.1%
2025-04-23 20:27:18,0.776%,21.3%,15.5%,1.17%,0.279%,6.11%,39.6%
2025-04-23 20:27:19,0.783%,21.2%,15.5%,1.17%,0.278%,6.12%,40.1%
2025-04-23 20:27:20,0.794%,21.6%,15.7%,1.17%,0.279%,6.21%,40.3%
2025-04-23 20:27:21,0.794%,21.9%,15.9%,1.17%,0.276%,6.31%,40.5%
2025-04-23 20:27:22,0.807%,22.1%,15.9%,1.17%,0.279%,6.31%,40.8%
2025-04-23 20:27:23,0.810%,22.1%,16.2%,1.17%,0.279%,6.39%,41.5%
2025-04-23 20:27:24,0.816%,22.4%,16.2%,1.17%,0.278%,6.40%,41.5%
2025-04-23 20:27:25,0.826%,22.4%,16.3%,1.17%,0.278%,6.48%,42.0%
2025-04-23 20:27:26,0.830%,22.7%,16.5%,1.18%,0.277%,6.54%,42.2%
2025-04-23 20:27:27,0.833%,22.9%,16.6%,1.17%,0.278%,6.56%,42.5%
2025-04-23 20:27:28,0.841%,22.9%,16.7%,1.17%,0.278%,6.59%,42.6%
2025-04-23 20:27:29,0.844%,23.2%,16.8%,1.17%,0.279%,6.65%,43.2%
2025-04-23 20:27:30,0.856%,23.6%,17.0%,1.17%,0.279%,6.68%,43.4%
2025-04-23 20:27:31,0.862%,23.6%,17.1%,1.17%,0.279%,6.76%,44.0%
2025-04-23 20:27:32,0.866%,23.9%,17.3%,1.17%,0.279%,6.82%,44.3%
2025-04-23 20:27:33,0.871%,24.0%,17.5%,1.17%,0.279%,6.85%,44.8%
2025-04-23 20:27:34,0.882%,24.1%,17.5%,1.17%,0.279%,6.94%,45.0%
2025-04-23 20:27:35,0.885%,24.4%,17.7%,1.18%,0.278%,6.94%,45.3%
2025-04-23 20:27:36,0.889%,24.6%,17.8%,1.17%,0.279%,7.01%,45.8%
2025-04-23 20:27:37,0.902%,24.8%,18.0%,1.17%,0.279%,7.01%,46.0%
2025-04-23 20:27:38,0.902%,25.1%,18.2%,1.17%,0.279%,7.09%,46.3%
2025-04-23 20:27:39,0.912%,25.1%,18.2%,1.17%,0.279%,7.15%,46.7%
2025-04-23 20:27:40,0.919%,25.3%,18.3%,1.17%,0.280%,7.20%,46.8%
2025-04-23 20:27:41,0.928%,25.5%,18.5%,1.17%,0.280%,7.25%,47.4%
2025-04-23 20:27:42,0.928%,25.5%,18.6%,1.17%,0.281%,7.25%,47.7%
2025-04-23 20:27:43,0.944%,26.0%,18.9%,1.16%,0.281%,7.35%,47.9%
2025-04-23 20:27:44,0.954%,26.1%,18.9%,1.17%,0.281%,7.33%,48.6%
2025-04-23 20:27:45,0.959%,26.3%,19.2%,1.18%,0.282%,7.39%,49.1%
2025-04-23 20:27:46,0.973%,26.6%,19.3%,1.18%,0.282%,7.39%,49.2%
2025-04-23 20:27:47,0.973%,26.6%,19.4%,1.18%,0.282%,7.47%,49.7%
2025-04-23 20:27:48,0.988%,27.0%,19.6%,1.17%,0.281%,7.53%,50.2%
2025-04-23 20:27:49,0.993%,27.3%,19.7%,1.18%,0.282%,7.60%,50.6%
2025-04-23 20:27:50,1.00%,27.4%,19.9%,1.18%,0.283%,7.63%,50.9%
2025-04-23 20:27:51,1.02%,27.7%,20.0%,1.18%,0.283%,7.76%,51.5%
2025-04-23 20:27:52,1.02%,27.8%,20.2%,1.18%,0.283%,7.79%,52.0%
2025-04-23 20:27:53,1.03%,28.0%,20.4%,1.18%,0.283%,7.85%,52.3%
2025-04-23 20:27:54,1.04%,28.4%,20.6%,1.18%,0.283%,7.89%,52.8%
2025-04-23 20:27:55,1.05%,28.5%,20.7%,1.18%,0.283%,7.94%,53.3%
2025-04-23 20:27:56,1.06%,28.9%,20.9%,1.18%,0.283%,8.03%,53.5%
2025-04-23 20:27:57,1.07%,29.1%,21.1%,1.19%,0.284%,8.03%,53.9%
2025-04-23 20:27:58,1.08%,29.3%,21.3%,1.19%,0.284%,8.14%,54.6%
2025-04-23 20:27:59,1.08%,29.5%,21.4%,1.19%,0.285%,8.18%,55.0%
2025-04-23 20:28:00,1.10%,29.8%,21.5%,1.19%,0.286%,8.24%,55.2%
2025-04-23 20:28:01,1.10%,30.2%,21.8%,1.19%,0.286%,8.28%,55.9%
2025-04-23 20:28:02,1.12%,30.4%,22.1%,1.19%,0.286%,8.35%,56.2%
2025-04-23 20:28:03,1.11%,30.6%,22.1%,1.05%,0.286%,8.43%,56.9%
2025-04-23 20:28:04,1.13%,30.8%,22.3%,1.05%,0.287%,8.46%,57.1%
2025-04-23 20:28:05,1.14%,31.1%,22.5%,1.05%,0.288%,8.51%,57.7%
2025-04-23 20:28:06,1.14%,31.1%,22.6%,1.05%,0.287%,8.55%,58.0%
2025-04-23 20:28:07,1.16%,31.6%,22.8%,1.05%,0.288%,8.65%,58.3%
2025-04-23 20:28:08,1.16%,31.8%,22.9%,1.05%,0.289%,8.69%,59.2%
2025-04-23 20:28:09,1.17%,32.1%,23.1%,1.05%,0.281%,8.77%,59.5%
2025-04-23 20:28:10,1.18%,32.2%,23.2%,1.05%,0.280%,8.79%,59.7%
2025-04-23 20:28:11,1.19%,32.6%,23.5%,1.05%,0.280%,8.90%,60.4%
2025-04-23 20:28:12,1.20%,32.6%,23.7%,1.05%,0.281%,8.94%,60.7%
2025-04-23 20:28:13,1.21%,33.0%,23.7%,1.05%,0.281%,8.97%,61.4%
2025-04-23 20:28:14,1.22%,33.3%,23.9%,1.05%,0.281%,8.97%,61.4%
2025-04-23 20:28:15,1.23%,33.4%,24.1%,1.05%,0.281%,9.10%,62.1%
2025-04-23 20:28:16,1.24%,33.6%,24.2%,1.05%,0.281%,9.14%,62.4%
2025-04-23 20:28:17,1.25%,33.9%,24.5%,1.05%,0.281%,9.19%,62.6%
2025-04-23 20:28:18,1.25%,34.1%,24.6%,1.05%,0.281%,9.30%,63.3%
2025-04-23 20:28:19,1.27%,34.5%,24.8%,1.05%,0.280%,9.33%,63.7%
2025-04-23 20:28:20,1.27%,34.9%,25.0%,1.05%,0.281%,9.44%,64.0%
2025-04-23 20:28:21,1.27%,35.0%,25.1%,1.05%,0.281%,9.48%,64.9%
2025-04-23 20:28:22,1.28%,35.2%,25.4%,1.06%,0.282%,9.53%,64.7%
2025-04-23 20:28:23,1.29%,35.4%,25.4%,1.05%,0.281%,9.56%,65.7%
2025-04-23 20:28:24,1.29%,35.5%,25.6%,1.05%,0.281%,9.63%,65.7%
2025-04-23 20:28:25,1.30%,35.8%,25.7%,1.05%,0.282%,9.64%,66.4%
2025-04-23 20:28:26,1.31%,35.9%,25.9%,1.05%,0.281%,9.72%,66.5%
2025-04-23 20:28:27,1.31%,36.2%,26.1%,1.05%,0.282%,9.79%,66.9%
2025-04-23 20:28:28,1.32%,36.2%,26.2%,1.05%,0.282%,9.80%,67.3%
2025-04-23 20:28:29,1.32%,36.6%,26.3%,1.05%,0.282%,9.85%,67.5%
2025-04-23 20:28:30,1.33%,36.9%,26.4%,1.05%,0.283%,9.95%,68.2%
2025-04-23 20:28:31,1.34%,37.0%,26.6%,1.06%,0.283%,9.99%,68.7%
2025-04-23 20:28:32,1.34%,37.2%,26.7%,1.06%,0.283%,10.0%,68.9%
2025-04-23 20:28:33,1.36%,37.5%,27.0%,1.05%,0.282%,10.1%,69.3%
2025-04-23 20:28:34,1.36%,37.8%,27.1%,1.05%,0.282%,10.1%,69.8%
2025-04-23 20:28:35,1.37%,38.0%,27.3%,1.06%,0.283%,10.2%,70.1%
2025-04-23 20:28:36,1.38%,38.1%,27.3%,1.06%,0.283%,10.2%,70.6%
2025-04-23 20:28:37,1.39%,38.2%,27.6%,1.06%,0.277%,10.3%,71.1%
2025-04-23 20:28:38,1.40%,38.6%,27.7%,1.06%,0.278%,10.4%,71.4%
2025-04-23 20:28:39,1.40%,38.6%,28.0%,1.06%,0.276%,10.4%,72.0%
2025-04-23 20:28:40,1.41%,39.0%,28.1%,1.06%,0.278%,10.5%,72.0%
2025-04-23 20:28:41,1.41%,39.3%,28.2%,1.06%,0.279%,10.5%,72.6%
2025-04-23 20:28:42,1.42%,39.5%,28.5%,1.06%,0.279%,10.6%,73.1%
2025-04-23 20:28:43,1.44%,39.8%,28.5%,1.06%,0.279%,10.6%,73.4%
2025-04-23 20:28:44,1.44%,39.8%,28.8%,1.06%,0.278%,10.7%,73.9%
2025-04-23 20:28:45,1.45%,40.2%,28.8%,1.07%,0.279%,10.8%,74.4%
2025-04-23 20:28:46,1.45%,40.2%,29.0%,1.07%,0.280%,10.8%,74.6%
2025-04-23 20:28:47,1.46%,40.4%,29.0%,1.07%,0.280%,10.8%,75.0%
2025-04-23 20:28:48,1.47%,40.6%,29.1%,1.07%,0.279%,10.9%,75.1%
2025-04-23 20:28:49,1.47%,40.8%,29.3%,1.07%,0.280%,10.9%,75.4%
2025-04-23 20:28:50,1.48%,40.9%,29.3%,1.07%,0.281%,11.0%,76.1%
2025-04-23 20:28:51,1.49%,41.1%,29.5%,1.08%,0.281%,11.0%,76.2%
2025-04-23 20:28:52,1.50%,41.3%,29.7%,1.08%,0.282%,11.1%,76.5%
2025-04-23 20:28:53,1.50%,41.5%,29.7%,1.08%,0.282%,11.1%,76.9%
2025-04-23 20:28:54,1.51%,41.6%,30.0%,1.08%,0.283%,11.1%,77.0%
2025-04-23 20:28:55,1.51%,41.7%,30.0%,1.08%,0.283%,11.2%,77.5%
2025-04-23 20:28:56,1.52%,42.0%,30.3%,1.09%,0.284%,11.3%,78.1%
2025-04-23 20:28:57,1.53%,42.4%,30.4%,1.08%,0.284%,11.3%,78.3%
2025-04-23 20:28:58,1.53%,42.4%,30.5%,1.08%,0.285%,11.4%,79.0%
2025-04-23 20:28:59,1.54%,42.6%,30.7%,1.08%,0.285%,11.4%,79.0%
2025-04-23 20:29:00,1.54%,42.8%,30.9%,1.08%,0.284%,11.4%,79.3%
2025-04-23 20:29:01,1.56%,43.1%,30.9%,1.08%,0.283%,11.5%,80.0%
2025-04-23 20:29:02,1.56%,43.1%,31.0%,1.08%,0.283%,11.5%,79.9%
2025-04-23 20:29:03,1.57%,43.3%,31.1%,1.14%,0.283%,11.6%,80.3%
2025-04-23 20:29:04,1.57%,43.5%,31.3%,1.14%,0.283%,11.7%,80.7%
2025-04-23 20:29:05,1.58%,43.8%,31.5%,1.15%,0.283%,11.7%,81.0%
2025-04-23 20:29:06,1.59%,43.9%,31.6%,1.15%,0.283%,11.7%,81.6%
2025-04-23 20:29:07,1.60%,44.3%,31.9%,1.15%,0.283%,11.8%,82.1%
2025-04-23 20:29:08,1.60%,44.5%,31.9%,1.15%,0.283%,11.8%,82.2%
2025-04-23 20:29:09,1.61%,44.6%,32.1%,1.15%,0.283%,11.9%,82.6%
2025-04-23 20:29:10,1.62%,44.9%,32.2%,1.15%,0.283%,12.0%,83.1%
2025-04-23 20:29:11,1.63%,45.0%,32.4%,1.15%,0.283%,12.0%,83.3%
2025-04-23 20:29:12,1.64%,45.2%,32.4%,1.15%,0.282%,12.0%,83.4%
2025-04-23 20:29:13,1.64%,45.2%,32.6%,1.15%,0.283%,12.0%,83.7%
2025-04-23 20:29:14,1.65%,45.5%,32.7%,1.15%,0.282%,12.1%,84.2%
2025-04-23 20:29:15,1.65%,45.7%,32.9%,1.15%,0.282%,12.2%,84.5%
2025-04-23 20:29:16,1.65%,46.0%,33.0%,1.15%,0.282%,12.2%,85.2%
2025-04-23 20:29:17,1.66%,46.0%,33.1%,1.15%,0.293%,12.2%,85.2%
2025-04-23 20:29:18,1.67%,46.1%,33.1%,1.15%,0.293%,12.3%,85.6%
2025-04-23 20:29:19,1.67%,46.2%,33.3%,1.15%,0.293%,12.3%,85.7%
2025-04-23 20:29:20,1.68%,46.5%,33.5%,1.15%,0.293%,12.3%,86.0%
2025-04-23 20:29:21,1.69%,46.8%,33.6%,1.15%,0.293%,12.4%,86.7%
2025-04-23 20:29:22,1.69%,46.8%,33.7%,1.15%,0.293%,12.5%,86.8%
2025-04-23 20:29:23,1.70%,47.0%,33.9%,1.15%,0.292%,12.6%,86.9%
2025-04-23 20:29:24,1.71%,47.3%,34.0%,1.15%,0.292%,12.6%,87.7%
2025-04-23 20:29:25,1.72%,47.2%,34.1%,1.15%,0.292%,12.6%,87.9%
2025-04-23 20:29:26,1.72%,47.7%,34.4%,1.15%,0.293%,12.7%,88.3%
2025-04-23 20:29:27,1.73%,47.8%,34.4%,1.15%,0.292%,12.8%,88.6%
2025-04-23 20:29:28,1.74%,48.0%,34.7%,1.15%,0.292%,12.8%,89.3%
2025-04-23 20:29:29,1.74%,48.5%,34.7%,1.15%,0.296%,12.9%,89.8%
2025-04-23 20:29:30,1.76%,48.6%,35.0%,1.15%,0.295%,12.9%,90.0%
2025-04-23 20:29:31,1.77%,48.9%,35.1%,1.15%,0.296%,12.9%,90.6%
2025-04-23 20:29:32,1.77%,49.2%,35.3%,1.15%,0.294%,13.0%,90.9%
2025-04-23 20:29:33,1.78%,49.2%,35.5%,1.14%,0.295%,13.1%,91.4%
2025-04-23 20:29:34,1.80%,49.6%,35.6%,1.15%,0.296%,13.1%,92.0%
2025-04-23 20:29:35,1.80%,49.7%,35.8%,1.15%,0.295%,13.2%,92.4%
2025-04-23 20:29:36,1.81%,50.0%,35.8%,1.15%,0.296%,13.2%,92.7%
2025-04-23 20:29:37,1.81%,50.2%,36.0%,1.15%,0.296%,13.3%,92.8%
2025-04-23 20:29:38,1.82%,50.4%,36.2%,1.15%,0.305%,13.3%,93.1%
2025-04-23 20:29:39,1.83%,50.7%,36.2%,1.15%,0.305%,13.4%,93.6%
2025-04-23 20:29:40,1.83%,50.7%,36.4%,1.15%,0.306%,13.4%,94.1%
2025-04-23 20:29:41,1.84%,51.0%,36.6%,1.15%,0.306%,13.5%,94.5%
2025-04-23 20:29:42,1.85%,51.1%,36.6%,1.15%,0.305%,13.5%,94.5%
2025-04-23 20:29:43,1.86%,51.2%,36.7%,1.14%,0.305%,13.5%,94.9%
2025-04-23 20:29:44,1.86%,51.4%,36.9%,1.14%,0.306%,13.6%,95.5%
2025-04-23 20:29:45,1.87%,51.7%,36.9%,1.14%,0.306%,13.6%,95.5%
2025-04-23 20:29:46,1.88%,51.7%,37.1%,1.14%,0.307%,13.7%,96.1%
2025-04-23 20:29:47,1.89%,52.0%,37.3%,1.14%,0.307%,13.7%,96.1%
2025-04-23 20:29:48,1.89%,52.3%,37.4%,1.14%,0.308%,13.7%,96.8%
2025-04-23 20:29:49,1.90%,52.3%,37.6%,1.14%,0.308%,13.8%,96.8%
2025-04-23 20:29:50,1.91%,52.6%,37.9%,1.14%,0.309%,13.9%,97.6%
2025-04-23 20:29:51,1.92%,52.8%,37.9%,1.14%,0.308%,14.0%,97.7%
2025-04-23 20:29:52,1.92%,53.2%,38.1%,1.14%,0.309%,14.0%,98.2%
2025-04-23 20:29:53,1.93%,53.2%,38.1%,1.15%,0.310%,14.0%,98.7%
2025-04-23 20:29:54,1.94%,53.6%,38.4%,1.14%,0.310%,14.1%,99.2%
2025-04-23 20:29:55,1.94%,53.8%,38.5%,1.14%,0.311%,14.2%,99.3%
2025-04-23 20:29:56,1.95%,53.9%,38.7%,1.15%,0.310%,14.2%,99.9%
2025-04-23 20:29:57,1.96%,54.2%,38.9%,1.15%,0.311%,14.3%,100%
2025-04-23 20:29:58,1.96%,54.6%,39.1%,1.14%,0.310%,14.3%,101%
2025-04-23 20:29:59,1.97%,54.6%,39.1%,1.14%,0.311%,14.4%,101%
2025-04-23 20:30:00,1.98%,54.9%,39.3%,1.14%,0.310%,14.4%,101%
2025-04-23 20:30:01,1.98%,54.9%,39.5%,1.14%,0.309%,14.5%,102%
2025-04-23 20:30:02,1.99%,55.2%,39.5%,1.14%,0.310%,14.6%,102%
2025-04-23 20:30:03,2.00%,55.4%,39.8%,1.14%,0.310%,14.6%,103%
2025-04-23 20:30:04,2.00%,55.6%,39.8%,1.14%,0.310%,14.6%,103%
2025-04-23 20:30:05,2.01%,55.9%,40.0%,1.15%,0.310%,14.7%,103%
2025-04-23 20:30:06,2.02%,55.9%,40.2%,1.15%,0.310%,14.8%,104%
2025-04-23 20:30:07,2.03%,56.4%,40.4%,1.14%,0.309%,14.8%,104%
2025-04-23 20:30:08,2.04%,56.4%,40.5%,1.00%,0.309%,14.9%,105%
2025-04-23 20:30:09,2.04%,56.7%,40.8%,1.00%,0.309%,14.9%,105%
2025-04-23 20:30:10,2.05%,57.1%,40.8%,1.00%,0.309%,14.9%,105%
2025-04-23 20:30:11,2.05%,57.1%,41.1%,1.00%,0.309%,15.0%,106%
2025-04-23 20:30:12,2.06%,57.3%,41.1%,1.00%,0.309%,15.0%,107%
2025-04-23 20:30:13,2.07%,57.7%,41.4%,0.999%,0.309%,15.1%,107%
2025-04-23 20:30:14,2.08%,58.0%,41.4%,1.00%,0.309%,15.2%,107%
2025-04-23 20:30:15,2.09%,57.8%,41.5%,1.00%,0.309%,15.2%,107%
2025-04-23 20:30:16,2.10%,58.4%,41.8%,0.999%,0.309%,15.3%,108%
2025-04-23 20:30:17,2.10%,58.4%,42.0%,1.00%,0.310%,15.3%,109%
2025-04-23 20:30:18,2.11%,58.6%,42.0%,0.999%,0.308%,15.3%,109%
2025-04-23 20:30:19,2.12%,58.9%,42.3%,0.996%,0.309%,15.4%,109%
2025-04-23 20:30:20,2.13%,59.1%,42.4%,1.00%,0.309%,15.5%,109%
2025-04-23 20:30:21,2.13%,59.3%,42.6%,0.998%,0.309%,15.5%,110%
2025-04-23 20:30:22,2.14%,59.6%,42.9%,1.00%,0.309%,15.6%,110%
2025-04-23 20:30:23,2.14%,59.6%,42.9%,1.00%,0.309%,15.7%,110%
2025-04-23 20:30:24,2.15%,59.9%,43.1%,1.00%,0.309%,15.7%,111%
2025-04-23 20:30:25,2.16%,60.2%,43.1%,1.00%,0.310%,15.7%,111%
2025-04-23 20:30:26,2.16%,60.5%,43.2%,1.00%,0.310%,15.8%,112%
2025-04-23 20:30:27,2.18%,60.3%,43.6%,0.999%,0.307%,15.8%,112%
2025-04-23 20:30:28,2.18%,60.8%,43.4%,0.998%,0.307%,15.9%,112%
2025-04-23 20:30:29,2.19%,60.9%,43.8%,0.994%,0.307%,16.0%,113%
2025-04-23 20:30:30,2.19%,61.3%,43.9%,1.00%,0.307%,15.9%,113%
2025-04-23 20:30:31,2.21%,61.5%,44.2%,1.00%,0.307%,16.1%,114%
2025-04-23 20:30:32,2.21%,61.8%,44.2%,1.00%,0.306%,16.1%,114%
2025-04-23 20:30:33,2.22%,61.8%,44.5%,1.00%,0.307%,16.2%,114%
2025-04-23 20:30:34,2.23%,62.2%,44.6%,0.997%,0.307%,16.3%,115%
2025-04-23 20:30:35,2.24%,62.4%,44.8%,1.00%,0.307%,16.2%,115%
2025-04-23 20:30:36,2.24%,62.5%,44.8%,0.999%,0.307%,16.3%,115%
2025-04-23 20:30:37,2.25%,62.7%,45.0%,1.00%,0.306%,16.4%,116%
2025-04-23 20:30:38,2.25%,63.1%,45.2%,0.997%,0.307%,16.4%,116%
2025-04-23 20:30:39,2.26%,63.2%,45.3%,0.994%,0.306%,16.5%,117%
2025-04-23 20:30:40,2.27%,63.2%,45.6%,0.999%,0.307%,16.5%,117%
2025-04-23 20:30:41,2.28%,63.7%,45.6%,1.00%,0.307%,16.5%,118%
2025-04-23 20:30:42,2.29%,63.8%,45.9%,1.00%,0.307%,16.6%,118%
2025-04-23 20:30:43,2.30%,64.2%,45.9%,0.994%,0.307%,16.7%,119%
2025-04-23 20:30:44,2.30%,64.2%,46.1%,0.996%,0.308%,16.7%,119%
2025-04-23 20:30:45,2.31%,64.4%,46.3%,1.00%,0.309%,16.8%,118%
2025-04-23 20:30:46,2.31%,64.6%,46.3%,1.00%,0.309%,16.8%,119%
2025-04-23 20:30:47,2.32%,64.7%,46.4%,1.00%,0.309%,16.8%,119%
2025-04-23 20:30:48,2.31%,64.4%,46.3%,0.998%,0.308%,16.8%,119%
2025-04-23 20:30:49,2.32%,64.6%,46.3%,0.993%,0.309%,16.8%,119%
2025-04-23 20:30:50,2.32%,64.6%,46.1%,0.993%,0.308%,16.8%,119%
2025-04-23 20:30:51,2.31%,64.5%,46.3%,0.993%,0.309%,16.8%,119%
2025-04-23 20:30:52,2.30%,64.3%,46.1%,0.994%,0.309%,16.8%,119%
2025-04-23 20:30:53,2.30%,64.3%,46.0%,1.06%,0.309%,16.7%,118%
2025-04-23 20:30:54,2.29%,64.0%,45.7%,1.06%,0.310%,16.6%,118%
2025-04-23 20:30:55,2.29%,63.7%,45.7%,1.06%,0.311%,16.5%,118%
2025-04-23 20:30:56,2.27%,63.5%,45.5%,1.06%,0.311%,16.4%,117%
2025-04-23 20:30:57,2.26%,63.3%,45.5%,1.06%,0.311%,16.3%,117%
2025-04-23 20:30:58,2.25%,63.0%,45.1%,1.07%,0.311%,16.3%,116%
2025-04-23 20:30:59,2.23%,62.6%,44.9%,1.06%,0.312%,16.2%,116%
2025-04-23 20:31:00,2.24%,62.4%,44.9%,1.06%,0.313%,16.2%,116%
2025-04-23 20:31:01,2.23%,62.4%,44.6%,1.06%,0.313%,16.1%,115%
2025-04-23 20:31:02,2.22%,62.0%,44.5%,1.06%,0.313%,16.1%,115%
2025-04-23 20:31:03,2.21%,61.7%,44.3%,1.06%,0.313%,16.0%,114%
2025-04-23 20:31:04,2.20%,61.7%,44.2%,1.06%,0.313%,16.0%,114%
