"Time","docker-db-1","docker-persistence-1","docker-image-1","docker-recommender-1","docker-registry-1","docker-auth-1","docker-webui-1"
2025-04-23 20:04:50,198 MiB,1.33 GiB,1.21 GiB,1.02 GiB,511 MiB,1.35 GiB,2.52 GiB
2025-04-23 20:04:52,199 MiB,1.34 GiB,1.21 GiB,1.02 GiB,511 MiB,1.35 GiB,2.52 GiB
2025-04-23 20:04:54,199 MiB,1.34 GiB,1.21 GiB,1.02 GiB,511 MiB,1.35 GiB,2.52 GiB
2025-04-23 20:04:56,199 MiB,1.34 GiB,1.21 GiB,1.02 GiB,511 MiB,1.35 GiB,2.52 GiB
2025-04-23 20:04:58,200 MiB,1.35 GiB,1.21 GiB,1.02 GiB,511 MiB,1.35 GiB,2.52 GiB
2025-04-23 20:05:00,200 MiB,1.35 GiB,1.21 GiB,1.02 GiB,511 MiB,1.35 GiB,2.52 GiB
2025-04-23 20:05:02,200 MiB,1.33 GiB,1.21 GiB,1.02 GiB,511 MiB,1.35 GiB,2.52 GiB
2025-04-23 20:05:04,200 MiB,1.33 GiB,1.21 GiB,1.02 GiB,511 MiB,1.35 GiB,2.52 GiB
2025-04-23 20:05:06,201 MiB,1.33 GiB,1.21 GiB,1.02 GiB,511 MiB,1.35 GiB,2.52 GiB
2025-04-23 20:05:08,201 MiB,1.33 GiB,1.21 GiB,1.02 GiB,511 MiB,1.35 GiB,2.52 GiB
2025-04-23 20:05:10,201 MiB,1.33 GiB,1.21 GiB,1.02 GiB,511 MiB,1.35 GiB,2.52 GiB
2025-04-23 20:05:12,202 MiB,1.33 GiB,1.21 GiB,1.02 GiB,511 MiB,1.35 GiB,2.52 GiB
2025-04-23 20:05:14,202 MiB,1.33 GiB,1.21 GiB,1.02 GiB,511 MiB,1.35 GiB,2.52 GiB
2025-04-23 20:05:16,202 MiB,1.33 GiB,1.21 GiB,1.02 GiB,511 MiB,1.35 GiB,2.52 GiB
2025-04-23 20:05:18,202 MiB,1.33 GiB,1.21 GiB,1.02 GiB,511 MiB,1.35 GiB,2.52 GiB
2025-04-23 20:05:20,203 MiB,1.33 GiB,1.21 GiB,1.02 GiB,511 MiB,1.35 GiB,2.52 GiB
2025-04-23 20:05:22,203 MiB,1.33 GiB,1.21 GiB,1.02 GiB,511 MiB,1.35 GiB,2.52 GiB
2025-04-23 20:05:24,203 MiB,1.33 GiB,1.21 GiB,1.02 GiB,511 MiB,1.35 GiB,2.52 GiB
2025-04-23 20:05:26,204 MiB,1.33 GiB,1.21 GiB,1.02 GiB,511 MiB,1.35 GiB,2.52 GiB
2025-04-23 20:05:28,204 MiB,1.33 GiB,1.21 GiB,1.02 GiB,511 MiB,1.35 GiB,2.52 GiB
2025-04-23 20:05:30,204 MiB,1.33 GiB,1.21 GiB,1.02 GiB,511 MiB,1.35 GiB,2.52 GiB
2025-04-23 20:05:32,205 MiB,1.33 GiB,1.21 GiB,1.02 GiB,511 MiB,1.35 GiB,2.52 GiB
2025-04-23 20:05:34,205 MiB,1.33 GiB,1.21 GiB,1.02 GiB,511 MiB,1.35 GiB,2.52 GiB
2025-04-23 20:05:36,205 MiB,1.33 GiB,1.21 GiB,1.02 GiB,511 MiB,1.35 GiB,2.52 GiB
2025-04-23 20:05:38,206 MiB,1.33 GiB,1.21 GiB,1.02 GiB,511 MiB,1.35 GiB,2.52 GiB
2025-04-23 20:05:40,206 MiB,1.33 GiB,1.21 GiB,1.02 GiB,511 MiB,1.35 GiB,2.52 GiB
2025-04-23 20:05:42,206 MiB,1.33 GiB,1.21 GiB,1.02 GiB,511 MiB,1.37 GiB,2.52 GiB
2025-04-23 20:05:44,206 MiB,1.33 GiB,1.21 GiB,1.02 GiB,511 MiB,1.37 GiB,2.52 GiB
2025-04-23 20:05:46,207 MiB,1.33 GiB,1.21 GiB,1.02 GiB,511 MiB,1.37 GiB,2.52 GiB
2025-04-23 20:05:48,207 MiB,1.33 GiB,1.21 GiB,1.02 GiB,511 MiB,1.35 GiB,2.52 GiB
2025-04-23 20:05:50,207 MiB,1.33 GiB,1.21 GiB,1.02 GiB,511 MiB,1.35 GiB,2.52 GiB
2025-04-23 20:05:52,208 MiB,1.33 GiB,1.21 GiB,1.02 GiB,511 MiB,1.35 GiB,2.52 GiB
2025-04-23 20:05:54,208 MiB,1.34 GiB,1.21 GiB,1.02 GiB,511 MiB,1.35 GiB,2.52 GiB
2025-04-23 20:05:56,208 MiB,1.34 GiB,1.21 GiB,1.02 GiB,511 MiB,1.35 GiB,2.52 GiB
2025-04-23 20:05:58,208 MiB,1.34 GiB,1.21 GiB,1.02 GiB,511 MiB,1.35 GiB,2.52 GiB
2025-04-23 20:06:00,209 MiB,1.34 GiB,1.21 GiB,1.02 GiB,511 MiB,1.35 GiB,2.52 GiB
2025-04-23 20:06:02,209 MiB,1.34 GiB,1.21 GiB,1.02 GiB,511 MiB,1.35 GiB,2.52 GiB
2025-04-23 20:06:04,209 MiB,1.34 GiB,1.21 GiB,1.02 GiB,511 MiB,1.35 GiB,2.52 GiB
2025-04-23 20:06:06,210 MiB,1.34 GiB,1.21 GiB,1.02 GiB,511 MiB,1.35 GiB,2.52 GiB
2025-04-23 20:06:08,210 MiB,1.34 GiB,1.21 GiB,1.02 GiB,511 MiB,1.35 GiB,2.53 GiB
2025-04-23 20:06:10,210 MiB,1.34 GiB,1.21 GiB,1.02 GiB,511 MiB,1.35 GiB,2.53 GiB
2025-04-23 20:06:12,210 MiB,1.34 GiB,1.21 GiB,1.02 GiB,511 MiB,1.35 GiB,2.52 GiB
2025-04-23 20:06:14,211 MiB,1.34 GiB,1.21 GiB,1.02 GiB,511 MiB,1.35 GiB,2.53 GiB
2025-04-23 20:06:16,211 MiB,1.34 GiB,1.21 GiB,1.04 GiB,511 MiB,1.35 GiB,2.53 GiB
2025-04-23 20:06:18,212 MiB,1.34 GiB,1.21 GiB,1.02 GiB,511 MiB,1.35 GiB,2.52 GiB
2025-04-23 20:06:20,212 MiB,1.34 GiB,1.21 GiB,1.02 GiB,511 MiB,1.35 GiB,2.53 GiB
2025-04-23 20:06:22,212 MiB,1.34 GiB,1.21 GiB,1.02 GiB,511 MiB,1.35 GiB,2.53 GiB
2025-04-23 20:06:24,212 MiB,1.34 GiB,1.21 GiB,1.02 GiB,511 MiB,1.35 GiB,2.53 GiB
2025-04-23 20:06:26,213 MiB,1.34 GiB,1.21 GiB,1.02 GiB,511 MiB,1.35 GiB,2.53 GiB
2025-04-23 20:06:28,213 MiB,1.33 GiB,1.21 GiB,1.02 GiB,511 MiB,1.35 GiB,2.53 GiB
2025-04-23 20:06:30,213 MiB,1.33 GiB,1.21 GiB,1.02 GiB,511 MiB,1.35 GiB,2.52 GiB
2025-04-23 20:06:32,213 MiB,1.33 GiB,1.21 GiB,1.02 GiB,511 MiB,1.35 GiB,2.52 GiB
2025-04-23 20:06:34,214 MiB,1.33 GiB,1.21 GiB,1.02 GiB,511 MiB,1.35 GiB,2.52 GiB
