"Time","docker-db-1","docker-persistence-1","docker-image-1","docker-recommender-1","docker-registry-1","docker-auth-1","docker-webui-1"
2025-04-23 22:52:32,0 B/s,118 B/s,128 B/s,476 B/s,2.03 kB/s,188 B/s,197 B/s
2025-04-23 22:52:36,0 B/s,0 B/s,287 B/s,383 B/s,1.56 kB/s,0 B/s,847 B/s
2025-04-23 22:52:40,0 B/s,182 B/s,308 B/s,109 B/s,2.18 kB/s,161 B/s,178 B/s
2025-04-23 22:52:44,0 B/s,0 B/s,167 B/s,151 B/s,1.66 kB/s,283 B/s,807 B/s
2025-04-23 22:52:48,0 B/s,73.0 B/s,257 B/s,299 B/s,1.53 kB/s,369 B/s,120 B/s
2025-04-23 22:52:52,0 B/s,194 B/s,156 B/s,129 B/s,2.50 kB/s,204 B/s,145 B/s
2025-04-23 22:52:56,0 B/s,170 B/s,278 B/s,330 B/s,2.23 kB/s,275 B/s,908 B/s
2025-04-23 22:53:00,0 B/s,0 B/s,164 B/s,109 B/s,2.20 kB/s,144 B/s,200 B/s
2025-04-23 22:53:04,0 B/s,0 B/s,149 B/s,159 B/s,1.86 kB/s,107 B/s,686 B/s
2025-04-23 22:53:08,0 B/s,110 B/s,275 B/s,287 B/s,2.22 kB/s,149 B/s,189 B/s
2025-04-23 22:53:12,0 B/s,118 B/s,125 B/s,400 B/s,2.03 kB/s,137 B/s,179 B/s
2025-04-23 22:53:16,0 B/s,0 B/s,155 B/s,504 B/s,2.23 kB/s,265 B/s,650 B/s
2025-04-23 22:53:20,0 B/s,110 B/s,110 B/s,405 B/s,2.63 kB/s,276 B/s,146 B/s
2025-04-23 22:53:24,0 B/s,205 B/s,170 B/s,502 B/s,1.95 kB/s,110 B/s,0 B/s
2025-04-23 22:53:28,0 B/s,0 B/s,140 B/s,448 B/s,2.54 kB/s,195 B/s,162 B/s
2025-04-23 22:53:32,0 B/s,122 B/s,155 B/s,392 B/s,1.42 kB/s,281 B/s,139 B/s
2025-04-23 22:53:36,0 B/s,0 B/s,357 B/s,146 B/s,2.16 kB/s,180 B/s,190 B/s
2025-04-23 22:53:40,21.0 kB/s,53.7 kB/s,26.4 kB/s,1.00 kB/s,2.51 kB/s,102 kB/s,1.66 MB/s
2025-04-23 22:53:44,45.9 kB/s,114 kB/s,21.8 kB/s,138 B/s,1.40 kB/s,489 B/s,4.21 MB/s
2025-04-23 22:53:48,86.3 kB/s,1.17 MB/s,340 kB/s,85.3 kB/s,1.41 kB/s,361 kB/s,14.6 MB/s
2025-04-23 22:53:52,67.1 kB/s,461 kB/s,151 kB/s,17.1 kB/s,1.35 kB/s,365 kB/s,2.64 MB/s
2025-04-23 22:53:56,81.2 kB/s,571 kB/s,254 kB/s,23.5 kB/s,2.42 kB/s,375 kB/s,9.07 MB/s
2025-04-23 22:54:00,79.5 kB/s,1.14 MB/s,327 kB/s,75.9 kB/s,1.99 kB/s,361 kB/s,13.1 MB/s
2025-04-23 22:54:04,81.5 kB/s,487 kB/s,149 kB/s,38.4 kB/s,2.17 kB/s,391 kB/s,5.95 MB/s
2025-04-23 22:54:08,84.2 kB/s,791 kB/s,234 kB/s,53.6 kB/s,1.74 kB/s,359 kB/s,6.53 MB/s
2025-04-23 22:54:12,83.4 kB/s,1.10 MB/s,289 kB/s,63.3 kB/s,2.29 kB/s,377 kB/s,10.7 MB/s
2025-04-23 22:54:16,80.5 kB/s,628 kB/s,207 kB/s,33.3 kB/s,1.52 kB/s,386 kB/s,5.99 MB/s
2025-04-23 22:54:20,79.6 kB/s,743 kB/s,271 kB/s,55.4 kB/s,2.11 kB/s,375 kB/s,11.0 MB/s
