"Time","docker-db-1","docker-persistence-1","docker-image-1","docker-recommender-1","docker-registry-1","docker-auth-1","docker-webui-1"
2025-04-23 22:51:12,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:51:14,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:51:16,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:51:18,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:51:20,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:51:22,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:51:24,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:51:26,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:51:28,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:51:30,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:51:32,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:51:34,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:51:36,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:51:38,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:51:40,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:51:42,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:51:44,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:51:46,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:51:48,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:51:50,318 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:51:52,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:51:54,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:51:56,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:51:58,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:52:00,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:52:02,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:52:04,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:52:06,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:52:08,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:52:10,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:52:12,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:52:14,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:52:16,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:52:18,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:52:20,318 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:52:22,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:52:24,318 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:52:26,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:52:28,318 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:52:30,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:52:32,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:52:34,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:52:36,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:52:38,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:52:40,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:52:42,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:52:44,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:52:46,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:52:48,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:52:50,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:52:52,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:52:54,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:52:56,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:52:58,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:53:00,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:53:02,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:53:04,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:53:06,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:53:08,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:53:10,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:53:12,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:53:14,317 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
