Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Home,41128,56,3,235,18.411,0.012%,137.433,1209.538,20.198,9065.512
Login,41123,96,1,322,22.671,0.044%,137.418,1410.794,101.679,10574.982
List Products,41105,160,7,566,43.29,0.032%,137.364,15628.309,67.277,117192.28
Look at Product,41092,297,13,771,61.641,0.126%,137.325,14423.932,65.542,108192.182
Add Product to Cart,41040,291,8,540,43.98,0.124%,137.158,3560.314,190.91,26737.945
List Products with different page,40989,158,1,584,40.253,0.036%,136.996,15596.017,114.247,117264.611
Add Product 2 to Cart,40974,307,15,589,45.371,0.066%,136.95,3647.066,253.39,27430.922
Logout,40948,71,4,272,21.753,0.046%,136.868,1441.464,233.102,10848.398
TOTAL,328399,179,1,771,105.267,0.061%,1097.362,56909.855,1046.156,53419.27
