"Time","docker-db-1","docker-persistence-1","docker-image-1","docker-recommender-1","docker-registry-1","docker-auth-1","docker-webui-1"
2025-04-23 19:56:38,1.97 MB/s,6.23 MB/s,56.1 MB/s,180 kB/s,1.29 kB/s,2.19 MB/s,84.1 MB/s
2025-04-23 19:56:40,2.02 MB/s,6.38 MB/s,57.2 MB/s,189 kB/s,798 B/s,2.25 MB/s,84.8 MB/s
2025-04-23 19:56:42,2.13 MB/s,6.48 MB/s,61.1 MB/s,197 kB/s,1.35 kB/s,2.25 MB/s,86.6 MB/s
2025-04-23 19:56:44,1.60 MB/s,5.16 MB/s,46.7 MB/s,166 kB/s,1.44 kB/s,1.98 MB/s,65.7 MB/s
2025-04-23 19:56:46,1.76 MB/s,5.35 MB/s,49.3 MB/s,166 kB/s,1.52 kB/s,1.93 MB/s,72.7 MB/s
2025-04-23 19:56:48,1.77 MB/s,5.48 MB/s,48.7 MB/s,144 kB/s,1.60 kB/s,1.89 MB/s,73.1 MB/s
2025-04-23 19:56:50,1.73 MB/s,5.35 MB/s,47.4 MB/s,157 kB/s,835 B/s,1.94 MB/s,69.0 MB/s
2025-04-23 19:56:52,1.74 MB/s,5.41 MB/s,48.2 MB/s,169 kB/s,1.13 kB/s,1.89 MB/s,74.0 MB/s
2025-04-23 19:56:54,1.86 MB/s,6.19 MB/s,54.1 MB/s,192 kB/s,1.28 kB/s,2.12 MB/s,77.2 MB/s
2025-04-23 19:56:56,1.98 MB/s,6.27 MB/s,56.8 MB/s,198 kB/s,1.25 kB/s,2.13 MB/s,86.6 MB/s
2025-04-23 19:56:58,2.12 MB/s,6.52 MB/s,62.1 MB/s,197 kB/s,1.37 kB/s,2.25 MB/s,89.1 MB/s
2025-04-23 19:57:00,2.07 MB/s,6.47 MB/s,58.0 MB/s,206 kB/s,1.20 kB/s,2.18 MB/s,87.8 MB/s
2025-04-23 19:57:02,2.07 MB/s,6.46 MB/s,56.7 MB/s,182 kB/s,1.25 kB/s,2.36 MB/s,84.4 MB/s
2025-04-23 19:57:04,2.06 MB/s,6.33 MB/s,59.2 MB/s,187 kB/s,886 B/s,2.22 MB/s,85.5 MB/s
2025-04-23 19:57:06,2.12 MB/s,6.58 MB/s,58.4 MB/s,194 kB/s,1.38 kB/s,2.30 MB/s,88.0 MB/s
2025-04-23 19:57:08,2.03 MB/s,6.49 MB/s,59.8 MB/s,189 kB/s,1.44 kB/s,2.25 MB/s,82.0 MB/s
2025-04-23 19:57:10,2.08 MB/s,6.52 MB/s,57.4 MB/s,199 kB/s,1.04 kB/s,2.31 MB/s,87.5 MB/s
2025-04-23 19:57:12,2.12 MB/s,6.52 MB/s,58.5 MB/s,211 kB/s,1.55 kB/s,2.09 MB/s,83.6 MB/s
