"Time","docker-db-1","docker-persistence-1","docker-image-1","docker-recommender-1","docker-registry-1","docker-auth-1","docker-webui-1"
2025-04-23 19:54:53,6.44%,80.3%,32.5%,12.3%,0.307%,49.8%,137%
2025-04-23 19:54:54,6.48%,81.5%,32.6%,12.5%,0.309%,50.6%,137%
2025-04-23 19:54:55,6.59%,82.7%,33.0%,12.5%,0.310%,51.0%,140%
2025-04-23 19:54:56,6.70%,83.1%,33.5%,12.7%,0.310%,51.2%,141%
2025-04-23 19:54:57,6.73%,84.7%,33.7%,12.8%,0.310%,52.0%,142%
2025-04-23 19:54:58,6.79%,84.7%,34.1%,12.9%,0.312%,52.8%,144%
2025-04-23 19:54:59,6.93%,86.2%,34.6%,12.9%,0.312%,53.1%,145%
2025-04-23 19:55:00,6.98%,86.7%,34.6%,13.1%,0.312%,53.6%,147%
2025-04-23 19:55:01,7.12%,87.6%,35.1%,13.1%,0.313%,53.8%,148%
2025-04-23 19:55:02,7.21%,88.9%,35.6%,13.3%,0.312%,54.7%,150%
2025-04-23 19:55:03,7.25%,89.1%,35.7%,13.5%,0.315%,55.5%,151%
2025-04-23 19:55:04,7.38%,90.6%,36.3%,13.5%,0.315%,56.1%,153%
2025-04-23 19:55:05,7.38%,92.1%,36.1%,13.6%,0.315%,56.0%,155%
2025-04-23 19:55:06,7.53%,92.1%,36.8%,13.8%,0.315%,57.1%,156%
2025-04-23 19:55:07,7.61%,93.6%,37.4%,13.9%,0.317%,57.9%,157%
2025-04-23 19:55:08,7.66%,94.0%,37.9%,13.9%,0.317%,58.3%,157%
2025-04-23 19:55:09,7.70%,95.1%,37.9%,14.1%,0.317%,58.6%,161%
2025-04-23 19:55:10,7.77%,96.5%,38.6%,14.2%,0.319%,59.3%,162%
2025-04-23 19:55:11,7.91%,97.4%,38.6%,14.2%,0.318%,60.0%,165%
2025-04-23 19:55:12,8.03%,97.7%,39.3%,14.4%,0.320%,60.3%,166%
2025-04-23 19:55:13,8.03%,99.1%,39.5%,14.4%,0.321%,61.0%,167%
2025-04-23 19:55:14,8.16%,98.8%,39.8%,14.6%,0.322%,61.7%,169%
2025-04-23 19:55:15,8.16%,101%,40.1%,14.5%,0.323%,62.3%,169%
2025-04-23 19:55:16,8.29%,102%,40.8%,14.8%,0.322%,62.5%,172%
2025-04-23 19:55:17,8.43%,102%,40.8%,14.8%,0.322%,63.5%,173%
2025-04-23 19:55:18,8.43%,104%,41.3%,15.0%,0.316%,63.5%,174%
2025-04-23 19:55:19,8.56%,104%,41.6%,15.1%,0.317%,64.4%,176%
2025-04-23 19:55:20,8.65%,105%,41.9%,15.2%,0.318%,65.1%,177%
2025-04-23 19:55:21,8.65%,105%,42.3%,15.3%,0.318%,65.4%,179%
2025-04-23 19:55:22,8.77%,107%,42.7%,15.5%,0.317%,66.2%,181%
2025-04-23 19:55:23,8.87%,108%,43.1%,15.5%,0.319%,66.0%,180%
2025-04-23 19:55:24,8.93%,109%,43.2%,15.7%,0.318%,67.0%,184%
2025-04-23 19:55:25,8.99%,110%,43.7%,15.8%,0.319%,67.6%,184%
2025-04-23 19:55:26,9.07%,111%,44.3%,15.9%,0.319%,68.5%,187%
2025-04-23 19:55:27,9.21%,112%,44.3%,15.9%,0.319%,68.5%,189%
2025-04-23 19:55:28,9.31%,113%,45.0%,16.1%,0.321%,69.5%,190%
2025-04-23 19:55:29,9.31%,113%,45.0%,16.2%,0.321%,69.9%,191%
2025-04-23 19:55:30,9.45%,115%,45.5%,16.3%,0.321%,70.2%,194%
2025-04-23 19:55:31,9.51%,115%,46.0%,16.4%,0.322%,71.2%,194%
2025-04-23 19:55:32,9.61%,117%,46.1%,16.5%,0.321%,71.2%,197%
2025-04-23 19:55:33,9.67%,117%,46.6%,16.6%,0.321%,71.8%,198%
2025-04-23 19:55:34,9.73%,118%,46.9%,16.7%,0.323%,72.8%,199%
2025-04-23 19:55:35,9.86%,119%,47.5%,16.8%,0.323%,73.0%,201%
2025-04-23 19:55:36,9.91%,119%,47.5%,16.9%,0.323%,73.7%,203%
2025-04-23 19:55:37,9.97%,120%,48.0%,17.0%,0.324%,74.1%,204%
2025-04-23 19:55:38,10.1%,122%,48.3%,17.2%,0.322%,74.9%,207%
2025-04-23 19:55:39,10.1%,122%,48.7%,17.2%,0.323%,75.6%,207%
2025-04-23 19:55:40,10.3%,124%,49.3%,17.4%,0.323%,75.9%,210%
2025-04-23 19:55:41,10.3%,125%,49.3%,17.6%,0.324%,76.7%,211%
2025-04-23 19:55:42,10.4%,125%,50.0%,17.6%,0.325%,77.4%,213%
2025-04-23 19:55:43,10.5%,127%,50.2%,17.7%,0.325%,77.7%,215%
2025-04-23 19:55:44,10.6%,127%,50.6%,17.8%,0.326%,78.4%,216%
2025-04-23 19:55:45,10.7%,128%,51.0%,17.9%,0.327%,78.8%,217%
2025-04-23 19:55:46,10.8%,129%,51.2%,18.1%,0.327%,79.3%,218%
2025-04-23 19:55:47,10.8%,131%,51.7%,18.2%,0.327%,80.0%,220%
2025-04-23 19:55:48,10.9%,131%,52.0%,18.3%,0.326%,80.7%,223%
2025-04-23 19:55:49,11.0%,132%,52.3%,18.4%,0.327%,80.7%,223%
2025-04-23 19:55:50,11.1%,133%,52.6%,18.5%,0.328%,81.5%,225%
2025-04-23 19:55:51,11.2%,134%,53.0%,18.5%,0.330%,82.2%,227%
2025-04-23 19:55:52,11.3%,135%,53.5%,18.7%,0.331%,82.9%,228%
2025-04-23 19:55:53,11.4%,136%,53.5%,18.8%,0.332%,82.9%,230%
2025-04-23 19:55:54,11.4%,136%,54.1%,18.9%,0.332%,83.8%,231%
2025-04-23 19:55:55,11.5%,138%,54.4%,18.9%,0.333%,84.1%,232%
2025-04-23 19:55:56,11.6%,139%,54.7%,19.1%,0.333%,84.9%,235%
2025-04-23 19:55:57,11.7%,139%,55.2%,19.2%,0.334%,85.5%,236%
2025-04-23 19:55:58,11.7%,140%,55.6%,19.2%,0.336%,86.0%,237%
2025-04-23 19:55:59,11.9%,140%,56.1%,19.4%,0.337%,86.5%,238%
2025-04-23 19:56:00,11.9%,143%,56.4%,19.4%,0.339%,87.0%,242%
2025-04-23 19:56:01,12.0%,143%,56.7%,19.6%,0.339%,87.5%,242%
2025-04-23 19:56:02,12.1%,145%,56.8%,19.6%,0.339%,87.8%,245%
2025-04-23 19:56:03,12.2%,145%,57.4%,19.8%,0.340%,88.6%,244%
2025-04-23 19:56:04,12.3%,146%,57.7%,19.9%,0.340%,89.2%,247%
2025-04-23 19:56:05,12.4%,147%,58.0%,20.1%,0.341%,89.8%,250%
2025-04-23 19:56:06,12.4%,148%,58.5%,20.1%,0.341%,90.5%,252%
2025-04-23 19:56:07,12.6%,149%,59.0%,20.3%,0.341%,91.2%,252%
2025-04-23 19:56:08,12.6%,149%,59.3%,20.4%,0.342%,91.8%,254%
2025-04-23 19:56:09,12.7%,151%,59.6%,20.4%,0.343%,92.3%,257%
2025-04-23 19:56:10,12.8%,151%,60.1%,20.6%,0.343%,93.0%,257%
2025-04-23 19:56:11,12.9%,153%,60.3%,20.7%,0.343%,93.6%,259%
2025-04-23 19:56:12,12.9%,155%,60.8%,20.9%,0.344%,94.1%,260%
2025-04-23 19:56:13,13.1%,155%,61.0%,20.9%,0.345%,94.7%,263%
2025-04-23 19:56:14,13.1%,156%,61.5%,21.0%,0.344%,95.1%,264%
2025-04-23 19:56:15,13.2%,157%,62.0%,21.2%,0.345%,95.6%,266%
2025-04-23 19:56:16,13.4%,158%,62.0%,21.2%,0.345%,96.1%,267%
2025-04-23 19:56:17,13.4%,159%,62.5%,21.4%,0.344%,97.0%,269%
2025-04-23 19:56:18,13.5%,160%,63.1%,21.5%,0.344%,97.0%,269%
2025-04-23 19:56:19,13.6%,161%,63.1%,21.6%,0.348%,98.0%,272%
2025-04-23 19:56:20,13.7%,161%,63.7%,21.7%,0.348%,98.6%,274%
2025-04-23 19:56:21,13.7%,162%,63.5%,21.9%,0.350%,99.1%,275%
2025-04-23 19:56:22,13.9%,164%,64.4%,21.9%,0.350%,99.2%,278%
2025-04-23 19:56:23,13.9%,165%,64.9%,22.1%,0.350%,100%,278%
2025-04-23 19:56:24,14.0%,165%,65.1%,22.1%,0.350%,100%,281%
2025-04-23 19:56:25,14.1%,166%,65.5%,22.3%,0.352%,101%,281%
2025-04-23 19:56:26,14.1%,167%,65.8%,22.4%,0.353%,102%,283%
2025-04-23 19:56:27,14.3%,168%,66.1%,22.5%,0.353%,102%,283%
2025-04-23 19:56:28,14.3%,170%,66.5%,22.7%,0.354%,103%,286%
2025-04-23 19:56:29,14.5%,170%,67.1%,22.7%,0.355%,103%,288%
2025-04-23 19:56:30,14.5%,171%,67.2%,22.9%,0.354%,104%,290%
2025-04-23 19:56:31,14.6%,172%,67.8%,23.0%,0.356%,105%,291%
2025-04-23 19:56:32,14.6%,173%,67.8%,23.0%,0.356%,104%,292%
2025-04-23 19:56:33,14.8%,174%,68.3%,23.2%,0.358%,106%,294%
2025-04-23 19:56:34,14.8%,175%,68.7%,23.2%,0.359%,106%,295%
2025-04-23 19:56:35,14.9%,175%,69.1%,23.4%,0.358%,107%,297%
2025-04-23 19:56:36,15.0%,176%,69.4%,23.5%,0.359%,107%,299%
2025-04-23 19:56:37,15.1%,178%,69.7%,23.7%,0.356%,108%,300%
2025-04-23 19:56:38,15.2%,179%,70.2%,23.7%,0.357%,109%,303%
2025-04-23 19:56:39,15.2%,179%,70.5%,23.8%,0.357%,109%,303%
2025-04-23 19:56:40,15.3%,181%,71.1%,24.0%,0.357%,110%,305%
2025-04-23 19:56:41,15.5%,181%,71.2%,24.0%,0.357%,110%,306%
2025-04-23 19:56:42,15.5%,182%,71.5%,24.2%,0.357%,111%,309%
2025-04-23 19:56:43,15.6%,184%,72.2%,24.2%,0.359%,111%,311%
2025-04-23 19:56:44,15.7%,184%,72.4%,24.4%,0.357%,112%,313%
2025-04-23 19:56:45,15.8%,185%,72.7%,24.5%,0.359%,113%,313%
2025-04-23 19:56:46,15.8%,186%,73.1%,24.6%,0.359%,113%,315%
2025-04-23 19:56:47,15.9%,187%,73.3%,24.7%,0.360%,113%,316%
2025-04-23 19:56:48,16.0%,187%,73.7%,24.8%,0.361%,114%,318%
2025-04-23 19:56:49,16.1%,189%,73.9%,24.9%,0.362%,115%,320%
2025-04-23 19:56:50,16.2%,189%,74.2%,24.9%,0.362%,115%,320%
2025-04-23 19:56:51,16.2%,191%,74.7%,25.1%,0.363%,116%,322%
2025-04-23 19:56:52,16.3%,191%,74.9%,25.3%,0.363%,116%,324%
2025-04-23 19:56:53,16.4%,193%,75.2%,25.3%,0.364%,117%,326%
2025-04-23 19:56:54,16.5%,193%,75.7%,25.5%,0.365%,117%,327%
2025-04-23 19:56:55,16.5%,194%,76.3%,25.6%,0.364%,118%,329%
2025-04-23 19:56:56,16.6%,194%,76.3%,25.7%,0.366%,119%,331%
2025-04-23 19:56:57,16.7%,196%,76.8%,25.8%,0.366%,119%,332%
2025-04-23 19:56:58,16.8%,197%,76.9%,25.8%,0.368%,120%,333%
2025-04-23 19:56:59,16.8%,198%,77.4%,26.0%,0.369%,120%,335%
2025-04-23 19:57:00,17.0%,198%,77.8%,26.1%,0.370%,121%,337%
2025-04-23 19:57:01,17.0%,200%,78.2%,26.1%,0.368%,122%,338%
2025-04-23 19:57:02,17.2%,201%,78.7%,26.2%,0.371%,122%,340%
2025-04-23 19:57:03,17.2%,202%,78.7%,26.3%,0.371%,123%,342%
2025-04-23 19:57:04,17.4%,203%,79.5%,26.4%,0.372%,124%,345%
2025-04-23 19:57:05,17.4%,204%,79.6%,26.4%,0.373%,124%,345%
2025-04-23 19:57:06,17.5%,204%,80.1%,26.5%,0.374%,125%,347%
2025-04-23 19:57:07,17.6%,206%,80.6%,26.7%,0.374%,125%,350%
2025-04-23 19:57:08,17.7%,207%,81.2%,26.9%,0.375%,126%,350%
2025-04-23 19:57:09,17.8%,208%,81.2%,26.9%,0.376%,126%,352%
2025-04-23 19:57:10,17.8%,209%,81.7%,27.0%,0.377%,126%,354%
2025-04-23 19:57:11,18.0%,209%,82.2%,27.1%,0.377%,128%,355%
2025-04-23 19:57:12,17.9%,211%,82.8%,27.2%,0.378%,128%,357%
2025-04-23 19:57:13,18.1%,212%,82.8%,27.3%,0.380%,129%,359%
2025-04-23 19:57:14,18.2%,213%,83.3%,27.5%,0.380%,130%,361%
2025-04-23 19:57:15,18.2%,213%,83.6%,27.5%,0.381%,129%,362%
2025-04-23 19:57:16,18.4%,215%,84.0%,27.7%,0.381%,131%,364%
2025-04-23 19:57:17,18.4%,216%,84.5%,27.8%,0.383%,131%,367%
2025-04-23 19:57:18,18.6%,216%,85.0%,27.9%,0.384%,132%,368%
2025-04-23 19:57:19,18.6%,218%,85.0%,28.0%,0.384%,132%,370%
2025-04-23 19:57:20,18.8%,218%,85.8%,28.0%,0.385%,133%,370%
2025-04-23 19:57:21,18.8%,220%,85.8%,28.2%,0.386%,133%,372%
2025-04-23 19:57:22,18.9%,221%,86.3%,28.3%,0.386%,134%,374%
2025-04-23 19:57:23,19.0%,221%,86.6%,28.5%,0.389%,135%,375%
2025-04-23 19:57:24,19.1%,223%,87.0%,28.5%,0.388%,135%,376%
2025-04-23 19:57:25,19.2%,224%,87.3%,28.7%,0.389%,136%,378%
2025-04-23 19:57:26,19.2%,224%,87.8%,28.8%,0.390%,136%,381%
2025-04-23 19:57:27,19.3%,225%,87.9%,28.9%,0.390%,137%,381%
2025-04-23 19:57:28,19.5%,226%,88.5%,29.0%,0.391%,138%,382%
2025-04-23 19:57:29,19.5%,228%,88.6%,29.1%,0.391%,138%,385%
2025-04-23 19:57:30,19.6%,228%,89.2%,29.2%,0.392%,139%,388%
2025-04-23 19:57:31,19.7%,229%,89.7%,29.4%,0.393%,139%,388%
2025-04-23 19:57:32,19.8%,231%,89.8%,29.4%,0.395%,140%,390%
2025-04-23 19:57:33,19.9%,231%,90.3%,29.6%,0.395%,141%,393%
2025-04-23 19:57:34,19.9%,233%,90.8%,29.7%,0.397%,141%,393%
2025-04-23 19:57:35,20.0%,233%,90.8%,29.7%,0.397%,142%,395%
2025-04-23 19:57:36,20.1%,234%,91.3%,29.8%,0.398%,142%,397%
2025-04-23 19:57:37,20.2%,235%,92.0%,30.0%,0.398%,143%,400%
2025-04-23 19:57:38,20.3%,236%,92.0%,30.1%,0.399%,143%,400%
2025-04-23 19:57:39,20.3%,237%,92.6%,30.2%,0.399%,144%,401%
2025-04-23 19:57:40,20.5%,238%,92.6%,30.4%,0.401%,145%,404%
2025-04-23 19:57:41,20.5%,239%,93.2%,30.4%,0.401%,146%,404%
2025-04-23 19:57:42,20.6%,240%,93.8%,30.5%,0.402%,146%,407%
2025-04-23 19:57:43,20.6%,240%,93.8%,30.6%,0.403%,146%,407%
2025-04-23 19:57:44,20.6%,242%,94.3%,30.8%,0.404%,146%,409%
2025-04-23 19:57:45,20.8%,241%,94.8%,30.9%,0.406%,147%,411%
2025-04-23 19:57:46,20.9%,243%,94.9%,31.0%,0.406%,148%,411%
2025-04-23 19:57:47,21.0%,243%,95.5%,31.1%,0.407%,148%,414%
2025-04-23 19:57:48,21.0%,246%,95.5%,31.2%,0.408%,149%,416%
2025-04-23 19:57:49,21.1%,246%,96.0%,31.2%,0.408%,149%,416%
2025-04-23 19:57:50,21.2%,247%,96.3%,31.4%,0.408%,150%,418%
2025-04-23 19:57:51,21.3%,248%,96.7%,31.6%,0.409%,150%,420%
2025-04-23 19:57:52,21.5%,248%,97.4%,31.6%,0.408%,151%,422%
2025-04-23 19:57:53,21.5%,250%,97.4%,31.7%,0.410%,152%,422%
2025-04-23 19:57:54,21.6%,250%,97.8%,31.8%,0.411%,152%,425%
2025-04-23 19:57:55,21.6%,252%,98.5%,31.9%,0.412%,153%,427%
2025-04-23 19:57:56,21.7%,253%,98.2%,32.1%,0.413%,153%,429%
2025-04-23 19:57:57,21.9%,253%,99.1%,32.2%,0.413%,154%,429%
2025-04-23 19:57:58,21.8%,255%,99.5%,32.2%,0.414%,154%,432%
2025-04-23 19:57:59,22.0%,256%,99.9%,32.4%,0.415%,155%,434%
2025-04-23 19:58:00,22.1%,256%,99.9%,32.4%,0.415%,156%,435%
2025-04-23 19:58:01,22.2%,258%,100%,32.6%,0.416%,156%,436%
2025-04-23 19:58:02,22.3%,258%,101%,32.7%,0.416%,157%,439%
2025-04-23 19:58:03,22.3%,259%,101%,32.9%,0.416%,157%,440%
2025-04-23 19:58:04,22.4%,260%,102%,33.0%,0.417%,158%,442%
2025-04-23 19:58:05,22.6%,260%,102%,33.2%,0.417%,159%,445%
2025-04-23 19:58:06,22.5%,262%,103%,33.2%,0.417%,159%,445%
2025-04-23 19:58:07,22.7%,264%,103%,33.4%,0.419%,160%,447%
2025-04-23 19:58:08,22.8%,264%,103%,33.4%,0.418%,161%,449%
2025-04-23 19:58:09,22.8%,266%,104%,33.6%,0.420%,161%,449%
2025-04-23 19:58:10,22.9%,266%,104%,33.6%,0.420%,162%,451%
2025-04-23 19:58:11,23.1%,267%,104%,33.8%,0.421%,162%,453%
2025-04-23 19:58:12,23.2%,268%,104%,34.0%,0.423%,163%,455%
2025-04-23 19:58:13,23.2%,269%,105%,34.0%,0.423%,164%,454%
2025-04-23 19:58:14,23.3%,270%,105%,34.1%,0.423%,164%,457%
2025-04-23 19:58:15,23.4%,271%,105%,34.3%,0.424%,165%,460%
2025-04-23 19:58:16,23.5%,272%,106%,34.3%,0.425%,165%,460%
2025-04-23 19:58:17,23.5%,272%,106%,34.5%,0.425%,165%,464%
2025-04-23 19:58:18,23.7%,273%,107%,34.4%,0.425%,166%,464%
2025-04-23 19:58:19,23.7%,275%,107%,34.6%,0.426%,167%,467%
2025-04-23 19:58:20,23.8%,276%,107%,34.7%,0.426%,167%,465%
2025-04-23 19:58:21,23.9%,276%,108%,34.9%,0.427%,168%,469%
2025-04-23 19:58:22,23.9%,277%,108%,34.9%,0.428%,169%,469%
2025-04-23 19:58:23,24.1%,278%,109%,35.0%,0.428%,168%,473%
2025-04-23 19:58:24,24.1%,278%,109%,35.2%,0.428%,169%,472%
2025-04-23 19:58:25,24.1%,280%,109%,35.2%,0.429%,170%,475%
2025-04-23 19:58:26,24.2%,281%,109%,35.4%,0.429%,171%,477%
2025-04-23 19:58:27,24.3%,281%,110%,35.3%,0.429%,170%,477%
2025-04-23 19:58:28,24.4%,281%,110%,35.3%,0.430%,170%,477%
2025-04-23 19:58:29,24.4%,281%,109%,35.1%,0.430%,170%,477%
2025-04-23 19:58:30,24.5%,281%,109%,34.9%,0.405%,170%,477%
2025-04-23 19:58:31,24.6%,281%,109%,35.0%,0.404%,170%,477%
2025-04-23 19:58:32,24.6%,281%,109%,34.6%,0.405%,169%,476%
2025-04-23 19:58:33,24.7%,281%,109%,34.7%,0.406%,169%,476%
2025-04-23 19:58:34,24.7%,281%,109%,34.5%,0.405%,170%,476%
2025-04-23 19:58:35,24.7%,280%,109%,34.0%,0.405%,170%,476%
2025-04-23 19:58:36,24.8%,280%,109%,34.2%,0.405%,170%,475%
2025-04-23 19:58:37,24.8%,280%,109%,34.1%,0.404%,170%,475%
2025-04-23 19:58:38,24.8%,280%,108%,34.1%,0.406%,170%,475%
2025-04-23 19:58:39,24.8%,280%,108%,34.1%,0.405%,170%,475%
2025-04-23 19:58:40,24.7%,280%,108%,34.1%,0.404%,170%,475%
2025-04-23 19:58:41,24.7%,280%,109%,34.1%,0.404%,169%,475%
2025-04-23 19:58:42,24.6%,280%,109%,34.1%,0.402%,170%,475%
2025-04-23 19:58:43,24.5%,279%,109%,34.2%,0.404%,169%,475%
2025-04-23 19:58:44,24.6%,280%,108%,34.1%,0.403%,169%,475%
2025-04-23 19:58:45,24.5%,280%,108%,34.1%,0.403%,169%,474%
2025-04-23 19:58:46,24.5%,278%,108%,33.8%,0.402%,168%,473%
2025-04-23 19:58:47,24.5%,278%,108%,33.8%,0.403%,168%,471%
2025-04-23 19:58:48,24.5%,276%,107%,33.4%,0.402%,167%,470%
2025-04-23 19:58:49,24.4%,276%,107%,33.2%,0.403%,167%,468%
2025-04-23 19:58:50,24.4%,275%,107%,33.2%,0.402%,166%,466%
2025-04-23 19:58:51,24.3%,274%,106%,33.0%,0.402%,166%,466%
2025-04-23 19:58:52,24.2%,273%,106%,32.8%,0.401%,165%,464%
2025-04-23 19:58:53,24.1%,272%,105%,32.7%,0.401%,165%,462%
2025-04-23 19:58:54,24.0%,271%,105%,32.6%,0.400%,164%,460%
2025-04-23 19:58:55,23.9%,271%,105%,32.6%,0.401%,164%,458%
2025-04-23 19:58:56,23.8%,270%,104%,32.4%,0.400%,163%,458%
2025-04-23 19:58:57,23.6%,268%,104%,32.3%,0.400%,162%,456%
2025-04-23 19:58:58,23.6%,268%,103%,32.1%,0.400%,162%,454%
2025-04-23 19:58:59,23.5%,267%,104%,32.2%,0.401%,161%,454%
2025-04-23 19:59:00,23.4%,265%,103%,32.0%,0.400%,160%,451%
2025-04-23 19:59:01,23.3%,264%,103%,31.9%,0.399%,160%,451%
2025-04-23 19:59:02,23.3%,264%,102%,31.9%,0.399%,159%,449%
2025-04-23 19:59:03,23.2%,263%,102%,31.7%,0.398%,159%,447%
2025-04-23 19:59:04,23.1%,262%,102%,31.5%,0.397%,159%,445%
2025-04-23 19:59:05,23.1%,261%,101%,31.4%,0.399%,158%,445%
2025-04-23 19:59:06,23.1%,260%,101%,31.4%,0.398%,158%,442%
2025-04-23 19:59:07,23.0%,260%,100%,31.2%,0.398%,158%,440%
2025-04-23 19:59:08,23.0%,258%,100%,31.2%,0.397%,157%,440%
2025-04-23 19:59:09,22.9%,257%,99.8%,31.0%,0.397%,156%,437%
2025-04-23 19:59:10,22.7%,257%,99.4%,30.9%,0.395%,155%,437%
2025-04-23 19:59:11,22.7%,255%,99.0%,30.9%,0.395%,155%,434%
2025-04-23 19:59:12,22.5%,254%,98.8%,30.7%,0.395%,155%,432%
2025-04-23 19:59:13,22.4%,254%,98.2%,30.7%,0.395%,154%,430%
2025-04-23 19:59:14,22.3%,253%,98.2%,30.5%,0.394%,154%,430%
2025-04-23 19:59:15,22.2%,252%,97.7%,30.4%,0.394%,152%,428%
2025-04-23 19:59:16,22.2%,250%,97.6%,30.2%,0.392%,152%,427%
2025-04-23 19:59:17,22.1%,249%,97.0%,30.2%,0.392%,152%,424%
2025-04-23 19:59:18,22.0%,249%,96.7%,30.0%,0.391%,151%,424%
2025-04-23 19:59:19,22.0%,247%,96.1%,29.8%,0.391%,150%,422%
2025-04-23 19:59:20,21.9%,247%,96.0%,29.8%,0.391%,150%,422%
2025-04-23 19:59:21,21.8%,246%,95.4%,29.5%,0.390%,150%,419%
2025-04-23 19:59:22,21.8%,245%,95.3%,29.5%,0.390%,149%,415%
2025-04-23 19:59:23,21.7%,244%,94.8%,29.5%,0.390%,148%,417%
2025-04-23 19:59:24,21.6%,243%,94.7%,29.3%,0.390%,148%,414%
2025-04-23 19:59:25,21.6%,243%,94.1%,29.3%,0.389%,147%,412%
2025-04-23 19:59:26,21.4%,241%,94.1%,29.1%,0.388%,147%,411%
2025-04-23 19:59:27,21.3%,241%,93.5%,29.1%,0.388%,146%,411%
2025-04-23 19:59:28,21.3%,240%,93.0%,29.0%,0.388%,145%,408%
2025-04-23 19:59:29,21.2%,239%,92.9%,28.8%,0.388%,145%,406%
