"Time","docker-db-1","docker-persistence-1","docker-image-1","docker-recommender-1","docker-registry-1","docker-auth-1","docker-webui-1"
2025-04-23 19:59:30,0 B/s,173 B/s,283 B/s,167 B/s,1.85 kB/s,272 B/s,127 B/s
2025-04-23 19:59:32,0 B/s,0 B/s,312 B/s,496 B/s,1.99 kB/s,135 B/s,688 B/s
2025-04-23 19:59:34,0 B/s,110 B/s,114 B/s,0 B/s,1.49 kB/s,340 B/s,691 B/s
2025-04-23 19:59:36,0 B/s,0 B/s,161 B/s,394 B/s,2.45 kB/s,107 B/s,656 B/s
2025-04-23 19:59:38,0 B/s,120 B/s,257 B/s,393 B/s,1.56 kB/s,154 B/s,853 B/s
2025-04-23 19:59:40,0 B/s,0 B/s,145 B/s,543 B/s,1.82 kB/s,173 B/s,203 B/s
2025-04-23 19:59:42,0 B/s,0 B/s,352 B/s,0 B/s,1.80 kB/s,151 B/s,113 B/s
2025-04-23 19:59:44,0 B/s,161 B/s,154 B/s,388 B/s,2.05 kB/s,181 B/s,913 B/s
2025-04-23 19:59:46,0 B/s,0 B/s,147 B/s,429 B/s,2.13 kB/s,282 B/s,215 B/s
2025-04-23 19:59:48,0 B/s,107 B/s,172 B/s,371 B/s,1.56 kB/s,0 B/s,768 B/s
2025-04-23 19:59:50,0 B/s,0 B/s,206 B/s,394 B/s,2.11 kB/s,344 B/s,109 B/s
2025-04-23 19:59:52,0 B/s,139 B/s,230 B/s,0 B/s,2.02 kB/s,241 B/s,171 B/s
2025-04-23 19:59:54,0 B/s,0 B/s,128 B/s,138 B/s,2.18 kB/s,182 B/s,908 B/s
