Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Home,150,26241,20000,30019,3905.81,100.000%,.56958,1.52,0.04,2739.0
Login,150,23974,20000,25011,1360.80,100.000%,.57449,2.54,0.14,4520.3
List Products,150,0,0,0,0.00,100.000%,.63021,0.75,0.00,1226.0
Look at Product,150,0,0,0,0.00,100.000%,.63021,0.75,0.00,1214.0
Add Product to Cart,150,19936,18612,20003,292.88,100.000%,.58450,2.73,0.10,4789.5
List Products with different page,143,0,0,0,0.00,100.000%,.60832,0.73,0.00,1235.0
Add Product 2 to Cart,143,16929,1552,20002,5877.20,100.000%,.60433,2.78,0.09,4705.5
Logout,104,21895,1588,25031,4742.95,100.000%,.48009,1.34,0.06,2848.2
TOTAL,1140,13351,0,30019,11340.21,100.000%,3.73882,10.63,0.35,2911.4
