Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Home,44764,21,1,212,17.93,0.007%,146.32536,1302.86,20.43,9117.6
Login,44761,37,7,211,19.98,0.004%,146.32416,1492.92,144.72,10447.7
List Products,44759,37,4,211,20.63,0.013%,146.32384,16959.72,109.56,118687.1
Look at Product,44753,56,3,225,22.20,0.022%,146.30518,16258.87,107.76,113797.0
Add Product to Cart,44743,57,6,242,24.03,0.025%,146.27680,4006.65,247.07,28048.2
List Products with different page,44732,38,3,192,21.48,0.011%,146.24561,16938.90,127.43,118604.8
Add Product 2 to Cart,44727,62,2,258,23.81,0.027%,146.23166,4103.31,281.62,28733.8
Logout,44715,26,2,210,19.33,0.002%,146.19673,1545.02,259.21,10821.7
TOTAL,357954,42,1,258,25.43,0.014%,1170.07875,62599.75,1297.61,54784.5
