Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Home,28354,4,2,15,0.997,0.000%,97.643,862.227,14.85,9197.584
Login,28354,11,8,24,0.997,0.000%,97.643,993.326,98.011,10596.705
List Products,28354,11,5,56,1.993,0.025%,97.643,11168.62,74.251,119116.243
Look at Product,28347,19,12,393,2.99,0.000%,97.643,10583.716,72.271,112870.62
Add Product to Cart,28347,20,13,36,1.993,0.000%,97.643,2614.919,166.323,27854.168
List Products with different page,28347,11,7,59,1.993,0.011%,97.643,11177.696,86.131,119049.665
Add Product 2 to Cart,28344,21,14,40,1.993,0.000%,97.643,2680.469,190.083,28541.49
Logout,28344,6,4,20,0.997,0.000%,97.643,1030.639,175.233,10972.676
TOTAL,226786,14,2,393,5.979,0.004%,783.163,41077.326,875.176,54775.261
