Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Home,50,47280,45913,49452,1299.02,100.000%,1.00418,5.67,0.14,5777.8
List Products,50,0,0,0,0.00,100.000%,16.28134,19.49,0.00,1226.0
Look at Product,50,0,0,0,0.00,100.000%,16.28134,19.30,0.00,1214.0
Login,50,23206,20000,25011,2403.97,100.000%,1.78050,5.26,0.30,3025.8
Add Product to Cart,50,20000,20000,20002,0.71,100.000%,1.78050,9.39,0.37,5401.4
Add n Products to Cart,550,19204,7415,20022,2722.07,100.000%,2.55214,13.71,0.53,5502.5
TOTAL,800,18858,0,49452,10092.11,100.000%,2.64700,12.47,0.47,4823.3
