"Time","docker-db-1","docker-persistence-1","docker-image-1","docker-recommender-1","docker-registry-1","docker-auth-1","docker-webui-1"
2025-04-23 20:43:04,229 MiB,1.42 GiB,1.25 GiB,1.05 GiB,512 MiB,1.38 GiB,2.55 GiB
2025-04-23 20:43:06,229 MiB,1.42 GiB,1.25 GiB,1.05 GiB,512 MiB,1.38 GiB,2.55 GiB
2025-04-23 20:43:08,229 MiB,1.36 GiB,1.25 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:43:10,229 MiB,1.36 GiB,1.25 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:43:12,229 MiB,1.36 GiB,1.25 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:43:14,229 MiB,1.36 GiB,1.25 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:43:16,229 MiB,1.36 GiB,1.25 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:43:18,229 MiB,1.36 GiB,1.25 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:43:20,229 MiB,1.36 GiB,1.25 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:43:22,229 MiB,1.36 GiB,1.25 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:43:24,229 MiB,1.36 GiB,1.25 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:43:26,229 MiB,1.36 GiB,1.25 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:43:28,229 MiB,1.36 GiB,1.25 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:43:30,229 MiB,1.36 GiB,1.25 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:43:32,229 MiB,1.36 GiB,1.25 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:43:34,229 MiB,1.36 GiB,1.25 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:43:36,229 MiB,1.36 GiB,1.25 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:43:38,229 MiB,1.36 GiB,1.25 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:43:40,229 MiB,1.36 GiB,1.25 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:43:42,229 MiB,1.36 GiB,1.25 GiB,1.05 GiB,512 MiB,1.38 GiB,2.55 GiB
2025-04-23 20:43:44,229 MiB,1.36 GiB,1.25 GiB,1.05 GiB,512 MiB,1.38 GiB,2.55 GiB
2025-04-23 20:43:46,229 MiB,1.36 GiB,1.25 GiB,1.05 GiB,512 MiB,1.38 GiB,2.55 GiB
2025-04-23 20:43:48,229 MiB,1.36 GiB,1.25 GiB,1.05 GiB,512 MiB,1.38 GiB,2.55 GiB
2025-04-23 20:43:50,229 MiB,1.36 GiB,1.25 GiB,1.05 GiB,512 MiB,1.38 GiB,2.55 GiB
2025-04-23 20:43:52,229 MiB,1.43 GiB,1.26 GiB,1.05 GiB,512 MiB,1.38 GiB,2.55 GiB
2025-04-23 20:43:54,229 MiB,1.43 GiB,1.25 GiB,1.05 GiB,512 MiB,1.38 GiB,2.55 GiB
2025-04-23 20:43:56,229 MiB,1.44 GiB,1.26 GiB,1.05 GiB,512 MiB,1.38 GiB,2.55 GiB
2025-04-23 20:43:58,229 MiB,1.44 GiB,1.25 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:44:00,229 MiB,1.44 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:44:02,229 MiB,1.43 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:44:04,229 MiB,1.43 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:44:06,229 MiB,1.43 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:44:08,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:44:10,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:44:12,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:44:14,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:44:16,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:44:18,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:44:20,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:44:22,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:44:24,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:44:26,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:44:28,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:44:30,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:44:32,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:44:34,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:44:36,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:44:38,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:44:40,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:44:42,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:44:44,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.38 GiB,2.55 GiB
2025-04-23 20:44:46,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.38 GiB,2.55 GiB
2025-04-23 20:44:48,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.38 GiB,2.55 GiB
2025-04-23 20:44:50,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.38 GiB,2.55 GiB
2025-04-23 20:44:52,229 MiB,1.44 GiB,1.26 GiB,1.05 GiB,512 MiB,1.38 GiB,2.55 GiB
2025-04-23 20:44:54,229 MiB,1.44 GiB,1.26 GiB,1.05 GiB,512 MiB,1.38 GiB,2.55 GiB
2025-04-23 20:44:56,229 MiB,1.44 GiB,1.26 GiB,1.05 GiB,512 MiB,1.38 GiB,2.55 GiB
2025-04-23 20:44:58,229 MiB,1.44 GiB,1.26 GiB,1.05 GiB,512 MiB,1.38 GiB,2.55 GiB
2025-04-23 20:45:00,229 MiB,1.44 GiB,1.26 GiB,1.05 GiB,512 MiB,1.38 GiB,2.55 GiB
2025-04-23 20:45:02,229 MiB,1.44 GiB,1.26 GiB,1.05 GiB,512 MiB,1.38 GiB,2.55 GiB
2025-04-23 20:45:04,229 MiB,1.44 GiB,1.26 GiB,1.05 GiB,512 MiB,1.38 GiB,2.55 GiB
2025-04-23 20:45:06,229 MiB,1.44 GiB,1.26 GiB,1.05 GiB,512 MiB,1.38 GiB,2.55 GiB
2025-04-23 20:45:08,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:45:10,229 MiB,1.41 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:45:12,229 MiB,1.41 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:45:14,229 MiB,1.41 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:45:16,229 MiB,1.41 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:45:18,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:45:20,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:45:22,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.56 GiB
2025-04-23 20:45:24,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:45:26,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:45:28,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:45:30,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:45:32,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:45:34,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:45:36,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:45:38,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:45:40,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:45:42,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.38 GiB,2.55 GiB
2025-04-23 20:45:44,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.38 GiB,2.55 GiB
2025-04-23 20:45:46,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.38 GiB,2.55 GiB
2025-04-23 20:45:48,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.38 GiB,2.55 GiB
2025-04-23 20:45:50,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.38 GiB,2.55 GiB
2025-04-23 20:45:52,229 MiB,1.43 GiB,1.26 GiB,1.05 GiB,512 MiB,1.38 GiB,2.55 GiB
2025-04-23 20:45:54,229 MiB,1.43 GiB,1.26 GiB,1.05 GiB,512 MiB,1.38 GiB,2.55 GiB
2025-04-23 20:45:56,229 MiB,1.43 GiB,1.26 GiB,1.05 GiB,512 MiB,1.38 GiB,2.56 GiB
2025-04-23 20:45:58,229 MiB,1.43 GiB,1.26 GiB,1.05 GiB,512 MiB,1.38 GiB,2.55 GiB
2025-04-23 20:46:00,229 MiB,1.43 GiB,1.26 GiB,1.05 GiB,512 MiB,1.38 GiB,2.55 GiB
2025-04-23 20:46:02,229 MiB,1.43 GiB,1.26 GiB,1.05 GiB,512 MiB,1.38 GiB,2.56 GiB
2025-04-23 20:46:04,229 MiB,1.43 GiB,1.26 GiB,1.05 GiB,512 MiB,1.38 GiB,2.55 GiB
2025-04-23 20:46:06,229 MiB,1.43 GiB,1.26 GiB,1.05 GiB,512 MiB,1.38 GiB,2.55 GiB
2025-04-23 20:46:08,229 MiB,1.43 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:46:10,229 MiB,1.43 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:46:12,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.56 GiB
2025-04-23 20:46:14,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.56 GiB
2025-04-23 20:46:16,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.56 GiB
2025-04-23 20:46:18,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:46:20,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:46:22,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:46:24,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:46:26,229 MiB,1.43 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:46:28,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.56 GiB
2025-04-23 20:46:30,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.56 GiB
2025-04-23 20:46:32,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:46:34,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:46:36,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.56 GiB
2025-04-23 20:46:38,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.56 GiB
2025-04-23 20:46:40,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:46:42,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.55 GiB
2025-04-23 20:46:44,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.38 GiB,2.56 GiB
2025-04-23 20:46:46,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.38 GiB,2.56 GiB
2025-04-23 20:46:48,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.38 GiB,2.56 GiB
2025-04-23 20:46:50,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.38 GiB,2.56 GiB
2025-04-23 20:46:52,229 MiB,1.43 GiB,1.26 GiB,1.05 GiB,512 MiB,1.38 GiB,2.56 GiB
2025-04-23 20:46:54,229 MiB,1.43 GiB,1.26 GiB,1.05 GiB,512 MiB,1.38 GiB,2.56 GiB
2025-04-23 20:46:56,229 MiB,1.43 GiB,1.26 GiB,1.05 GiB,512 MiB,1.38 GiB,2.56 GiB
2025-04-23 20:46:58,229 MiB,1.43 GiB,1.26 GiB,1.05 GiB,512 MiB,1.38 GiB,2.56 GiB
2025-04-23 20:47:00,229 MiB,1.43 GiB,1.26 GiB,1.05 GiB,512 MiB,1.38 GiB,2.56 GiB
2025-04-23 20:47:02,229 MiB,1.43 GiB,1.26 GiB,1.05 GiB,512 MiB,1.38 GiB,2.56 GiB
2025-04-23 20:47:04,229 MiB,1.43 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.56 GiB
2025-04-23 20:47:06,229 MiB,1.43 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.56 GiB
2025-04-23 20:47:08,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.56 GiB
2025-04-23 20:47:10,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.56 GiB
2025-04-23 20:47:12,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.56 GiB
2025-04-23 20:47:14,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.56 GiB
2025-04-23 20:47:16,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.56 GiB
2025-04-23 20:47:18,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.56 GiB
2025-04-23 20:47:20,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.56 GiB
2025-04-23 20:47:22,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.56 GiB
2025-04-23 20:47:24,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.56 GiB
2025-04-23 20:47:26,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.56 GiB
2025-04-23 20:47:28,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.56 GiB
2025-04-23 20:47:30,229 MiB,1.36 GiB,1.26 GiB,1.05 GiB,512 MiB,1.37 GiB,2.56 GiB
