Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Home,59204,1,1,10,0.54,0.000%,195.21428,1738.25,27.26,9118.0
Login,59204,8,4,24,0.77,0.003%,195.21556,1991.76,192.94,10447.7
List Products,59202,4,2,26,0.76,0.002%,195.21798,22644.81,146.19,118781.5
Look at Product,59201,8,3,30,1.00,0.005%,195.21983,22288.28,143.83,116910.2
Add Product to Cart,59198,8,1,31,0.98,0.005%,195.22990,5521.34,329.82,28960.0
List Products with different page,59195,5,3,86,1.33,0.000%,195.23932,22634.07,170.16,118712.2
Add Product 2 to Cart,59195,9,6,34,1.03,0.002%,195.24061,5652.50,376.09,29646.3
Logout,59194,3,2,15,0.59,0.000%,195.25534,2063.50,346.22,10821.8
TOTAL,473593,6,1,86,2.79,0.002%,1561.55987,84520.38,1732.12,55424.6
