Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Home,30,36829,30012,50668,9636.68,100.000%,.10297,0.69,0.01,6870.0
Login,30,20877,12254,25009,5843.45,100.000%,.11841,0.64,0.02,5512.0
List Products,20,0,0,0,0.00,100.000%,.16521,0.20,0.00,1226.0
Look at Product,20,0,0,0,0.00,100.000%,.16521,0.20,0.00,1214.0
Add Product to Cart,20,20001,20000,20002,0.48,100.000%,.14178,0.89,0.04,6454.0
List Products with different page,20,0,0,0,0.00,100.000%,.16520,0.20,0.00,1235.0
Add Product 2 to Cart,20,20000,20000,20001,0.22,100.000%,.14178,0.89,0.04,6454.0
Logout,20,25007,25005,25009,0.99,100.000%,.13692,0.92,0.03,6901.0
TOTAL,180,16841,0,50668,13951.37,100.000%,.59290,2.71,0.08,4673.0
